hisse;durum;yeni_sinyal;konfluans;trend_35;momentum_30;hacim_35;risk;uyumsuzluk;rejim;adx;rsi;mfi;supertrend;goreli_guc;usd_trend;haftalik_trend;hacim_orani;ema50_uzaklik_atr;dagitim_gun;kapanis;degisim%;islem_hacmi_tl;st_cizgisi;osc_macd;osc_rsi;osc_adx;osc_momentum;osc_atr;osc_wavetrend;osc_stochrsi;osc_sharpe;osc_al_sayisi;tarih
SMRVA;izle;;23,1;3,1;12,0;8,0;0;0;zayif;19,9;38,3;58,6;asagi;zayif;zayif;asagi;0,18;-2,79;1;11,06;-0,54;25780993;12,65;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);1;01.09.2026
CIMSA;izle;;23,1;0,2;12,3;10,6;0;0;zayif;13,1;39,4;56,5;asagi;zayif;zayif;asagi;0,46;-1,97;2;44,56;-0,27;179537899;48,56;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;01.09.2026
GOZDE;izle;;22,9;12,8;10,1;0,0;0;0;zayif;16,6;41,6;38,9;asagi;zayif;zayif;asagi;0,15;-1,02;2;22,14;-0,36;6657587;24,59;SAT;NEGATIF;NOTR;POZITIF;AZALIYOR;SAT;AL;NOTR;2;01.09.2026
SMART;izle;;22,8;2,2;12,6;8,0;0;0;zayif;17,7;40,4;63,3;asagi;zayif;zayif;asagi;0,24;-2,59;1;23,58;0,08;5909973;26,40;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;01.09.2026
ZEDUR;izle;;22,8;2,4;12,3;8,0;0;0;zayif;31,7;39,3;66,2;asagi;zayif;zayif;asagi;0,20;-2,19;1;7,76;-0,77;2419708;8,49;AL;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;01.09.2026
RUZYE;izle;;22,6;9,2;13,4;0,0;0;0;zayif;21,0;42,9;57,1;yukari;zayif;zayif;asagi;0,12;-1,75;1;8,61;0,12;7200707;8,09;AL;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);1;01.09.2026
GRTHO;izle;;22,6;0,8;5,3;16,5;0;0;zayif;18,1;34,4;45,7;asagi;zayif;zayif;asagi;1,21;-2,98;0;198,1;-10,00;207430708;244,15;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;UCUZ (AL);0;01.09.2026
UNLU;izle;;22,5;1,9;12,6;8,0;0;0;zayif;26,3;40,2;52,7;asagi;zayif;zayif;asagi;0,24;-2,62;2;10,87;-1,00;2099454;11,69;AL;NEGATIF;SAT;POZITIF;AZALIYOR;SAT;SAT;UCUZ (AL);2;01.09.2026
LILAK;izle;;22,2;0,5;13,7;8,0;22;2;zayif;16,0;44,0;42,3;asagi;zayif;zayif;asagi;0,36;-1,89;2;29,3;0,69;29081451;31,00;AL;NEGATIF;NOTR;POZITIF;AZALIYOR;SAT;SAT;NOTR;2;01.09.2026
ALKA;izle;;22,2;1,1;12,8;8,3;0;0;zayif;14,7;41,0;64,6;asagi;zayif;zayif;asagi;0,48;-2,45;0;8,11;-0,61;11588079;8,81;AL;NEGATIF;NOTR;POZITIF;AZALIYOR;SAT;SAT;NOTR;2;01.09.2026
MAGEN;izle;;22,1;0,5;13,7;8,0;0;0;zayif;15,4;44,0;58,8;asagi;zayif;zayif;asagi;0,20;-1,90;2;33,94;-2,36;106790920;37,68;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;AL;AL;NOTR;3;01.09.2026
DITAS;izle;;22,1;0,6;13,5;8,0;6;0;zayif;16,4;43,4;60,8;asagi;zayif;zayif;asagi;0,14;-2,10;3;24,06;0,25;5931127;28,72;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;01.09.2026
PSGYO;izle;;22,1;16,1;6,0;0,0;0;0;zayif;22,5;37,8;56,4;asagi;zayif;zayif;asagi;0,26;-1,34;1;3,2;-0,31;122620810;3,66;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;AL;NOTR;2;01.09.2026
SEGYO;izle;;21,9;1,2;12,8;8,0;0;0;zayif;20,5;40,9;30,8;asagi;zayif;zayif;asagi;0,37;-2,86;1;3,81;-0,26;4171379;4,09;AL;NEGATIF;SAT;POZITIF;AZALIYOR;AL;AL;UCUZ (AL);4;01.09.2026
ORMA;izle;;21,8;8,2;9,5;4,0;10;0;zayif;13,6;43,5;32,0;yukari;zayif;zayif;asagi;0,50;-1,95;4;161,1;0,44;596231;153,19;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;01.09.2026
DESPC;izle;;21,5;4,2;17,3;0,0;0;0;zayif;22,8;45,6;66,9;asagi;zayif;zayif;asagi;0,15;-0,92;1;40,32;-0,88;4170419;45,94;AL;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;2;01.09.2026
YAYLA;izle;;21,5;15,0;6,5;0,0;38;3;zayif;40,8;39,6;78,6;yukari;zayif;zayif;asagi;0,12;-1,57;3;21,16;0,67;5272966;20,81;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);1;01.09.2026
BURCE;izle;;21,5;1,7;11,8;8,0;0;0;zayif;16,4;37,7;75,3;asagi;zayif;zayif;asagi;0,25;-2,41;1;34,94;0,06;16535949;39,17;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;01.09.2026
MAKIM;izle;;21,5;9,1;12,4;0,0;0;0;zayif;14,8;39,6;74,8;yukari;zayif;zayif;asagi;0,31;-1,86;1;15,67;0,13;5654410;15,53;AL;NEGATIF;NOTR;POZITIF;AZALIYOR;SAT;SAT;NOTR;2;01.09.2026
IHYAY;izle;;21,4;5,5;11,9;4,0;22;2;zayif;26,2;38,0;38,7;asagi;zayif;zayif;asagi;0,30;-3,03;2;1,22;0,00;1221518;1,34;AL;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;AL;UCUZ (AL);3;01.09.2026
YYAPI;izle;;21,3;2,4;7,9;11,0;0;0;zayif;37,2;38,0;33,3;asagi;zayif;zayif;asagi;1,36;-4,05;0;0,81;2,53;3945814;0,85;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;AL;UCUZ (AL);1;01.09.2026
KOPOL;izle;;21,3;0,6;12,7;8,0;0;0;zayif;16,7;40,5;61,2;asagi;zayif;zayif;asagi;0,24;-1,71;1;5,45;-0,91;15623935;6,06;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;01.09.2026
EUYO;izle;;21,2;8,5;4,7;8,0;10;1;zayif;15,4;34,4;44,6;yukari;zayif;zayif;asagi;0,16;-2,37;1;4,69;-1,26;977884;4,67;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;01.09.2026
UFUK;izle;;21,2;16,4;4,7;0,0;32;3;zayif;16,4;35,4;46,3;asagi;zayif;zayif;asagi;0,10;-1,27;2;1580;-2,35;7895260;1914,23;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;01.09.2026
ULAS;izle;;21,1;8,9;12,2;0,0;6;0;zayif;18,7;39,1;56,3;yukari;zayif;zayif;asagi;0,24;-2,54;3;20,86;-0,38;1179404;19,75;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;01.09.2026
SODSN;izle;;21,1;10,4;10,7;0,0;6;0;zayif;30,8;33,9;38,4;yukari;zayif;zayif;asagi;0,24;-4,01;3;7,4;-1,73;167958;7,13;AL;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);1;01.09.2026
AKFGY;izle;;21,0;8,8;7,5;4,7;6;0;zayif;18,0;40,8;43,5;yukari;zayif;zayif;asagi;0,41;-1,86;3;2,58;0,78;21524171;2,55;SAT;NEGATIF;NOTR;POZITIF;AZALIYOR;SAT;SAT;NOTR;1;01.09.2026
CCOLA;izle;;20,9;11,7;8,1;1,2;6;0;zayif;28,2;38,5;30,8;asagi;zayif;zayif;asagi;0,27;-2,21;3;76,9;2,26;138977833;83,83;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;01.09.2026
VESBE;izle;;20,9;1,9;10,8;8,1;0;0;zayif;17,0;34,4;46,2;asagi;zayif;zayif;asagi;0,71;-2,84;1;5,36;0,19;36488822;5,68;AL;NEGATIF;NOTR;NEGATIF;ARTIYOR;AL;AL;UCUZ (AL);3;01.09.2026
INVEO;izle;;20,8;0,0;12,8;8,0;0;0;zayif;11,3;41,0;37,9;asagi;zayif;zayif;asagi;0,19;-1,98;1;6,93;1,17;6516445;7,55;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);1;01.09.2026
RAYSG;izle;;20,7;0,7;12,0;8,0;0;0;zayif;17,1;38,3;51,9;asagi;zayif;zayif;asagi;0,33;-3,03;2;156,5;0,97;7572879;169,56;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);1;01.09.2026
SKBNK;izle;;20,6;2,4;10,2;8,0;0;0;zayif;46,3;32,3;65,8;asagi;zayif;zayif;asagi;0,39;-7,28;0;6,31;1,12;388336128;7,36;AL;NEGATIF;SAT;POZITIF;AZALIYOR;AL;SAT;NOTR;3;01.09.2026
TMSN;izle;;20,6;0,7;11,9;8,0;0;0;zayif;13,8;38,1;65,0;asagi;zayif;zayif;asagi;0,31;-2,77;1;75,15;0,27;11768866;81,05;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;AL;SAT;UCUZ (AL);2;01.09.2026
KAPLM;izle;;20,6;4,6;11,9;4,0;0;0;zayif;24,1;38,0;47,0;asagi;zayif;zayif;asagi;0,36;-2,67;2;411,25;-0,30;12710504;462,77;AL;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;01.09.2026
DZGYO;izle;;20,5;0,4;12,2;8,0;0;0;zayif;14,8;38,9;61,8;asagi;zayif;zayif;asagi;0,43;-2,56;2;7,07;0,14;3329800;7,59;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;01.09.2026
MERIT;izle;;20,5;0,0;12,5;8,0;0;0;zayif;7,2;39,9;45,6;asagi;zayif;zayif;asagi;0,26;-1,83;2;15,6;0,13;9436799;16,75;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;01.09.2026
MEGAP;izle;;20,4;9,4;11,0;0,0;0;0;zayif;22,1;35,1;37,7;yukari;zayif;zayif;asagi;0,39;-5,43;1;1,73;1,17;388503;1,70;AL;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);1;01.09.2026
TKNSA;izle;;20,4;2,4;9,9;8,0;10;1;zayif;30,2;45,0;32,8;asagi;zayif;zayif;asagi;0,21;-0,97;2;17,53;-2,61;34395297;21,56;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);0;01.09.2026
KATMR;izle;;20,3;2,4;9,8;8,0;0;0;zayif;39,4;31,1;49,7;asagi;zayif;zayif;asagi;0,50;-4,31;0;2,04;-0,49;68170137;2,24;AL;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);1;01.09.2026
ESCAR;izle;;20,2;7,1;5,1;8,0;10;1;zayif;20,0;34,7;60,6;asagi;zayif;zayif;asagi;0,38;-2,20;1;41,7;-2,52;36855377;48,26;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;01.09.2026
QNBTR;izle;;20,2;2,4;13,1;4,6;0;0;zayif;40,3;42,1;45,7;asagi;zayif;zayif;asagi;0,16;-3,92;2;190,7;1,44;406763;198,05;AL;NEGATIF;SAT;POZITIF;AZALIYOR;SAT;AL;UCUZ (AL);3;01.09.2026
MEKAG;izle;;20,1;2,7;13,4;4,0;0;0;zayif;19,0;43,0;76,2;asagi;zayif;zayif;asagi;0,17;-2,75;1;2,96;0,34;4629168;3,17;AL;NEGATIF;NOTR;POZITIF;AZALIYOR;SAT;SAT;NOTR;2;01.09.2026
KBORU;izle;;20,0;4,4;5,4;10,2;0;0;zayif;22,5;33,9;78,3;asagi;zayif;zayif;asagi;0,83;-3,11;1;19,67;-9,02;184376076;24,82;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;01.09.2026
YESIL;izle;;19,8;0,0;11,8;8,0;0;0;zayif;11,9;37,6;44,7;asagi;zayif;zayif;asagi;0,28;-2,90;2;1,17;1,74;5105604;1,27;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);1;01.09.2026
SISE;izle;;19,7;0,8;13,4;5,5;0;0;zayif;18,1;42,9;51,5;asagi;zayif;zayif;asagi;0,38;-1,96;1;39,92;0,76;864793387;42,02;AL;NEGATIF;NOTR;POZITIF;AZALIYOR;AL;SAT;NOTR;3;01.09.2026
VRGYO;izle;;19,7;2,5;17,2;0,0;6;0;zayif;18,4;52,1;65,1;asagi;zayif;zayif;asagi;0,52;-1,13;3;1,83;2,23;11043962;1,86;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;SAT;UCUZ (AL);4;01.09.2026
KSTUR;izle;;19,5;2,4;11,6;5,5;0;0;zayif;29,6;37,1;45,4;asagi;zayif;zayif;asagi;1,03;-3,65;2;2350;-2,89;1569800;2520,17;AL;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;AL;NOTR;2;01.09.2026
FONET;izle;;19,5;13,2;6,2;0,1;28;2;zayif;13,2;38,4;43,9;asagi;zayif;zayif;asagi;0,32;-1,38;3;4,91;-1,80;35982302;5,58;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;01.09.2026
BANVT;izle;;19,5;10,6;7,8;1,1;6;0;zayif;18,6;41,3;40,9;yukari;zayif;zayif;asagi;0,36;-1,45;3;153,3;0,20;6253874;152,42;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;01.09.2026
VAKKO;izle;;19,2;0,4;14,8;4,0;0;0;zayif;13,0;44,5;58,8;asagi;zayif;zayif;asagi;0,28;-1,08;2;66,75;0,45;3709631;72,32;AL;NEGATIF;NOTR;POZITIF;AZALIYOR;SAT;SAT;NOTR;2;01.09.2026
ISFIN;izle;;19,0;7,3;5,8;5,9;20;1;zayif;16,0;36,2;39,1;asagi;zayif;zayif;asagi;0,27;-1,35;4;19,33;-0,46;10360841;20,55;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;01.09.2026
PGSUS;izle;;19,0;1,3;13,2;4,5;0;0;zayif;21,4;42,4;45,6;asagi;zayif;zayif;asagi;0,96;-2,47;2;150,1;2,11;1349137976;158,55;AL;NEGATIF;SAT;POZITIF;AZALIYOR;SAT;SAT;UCUZ (AL);2;01.09.2026
VAKFN;izle;;18,9;2,4;12,4;4,0;0;0;zayif;32,3;39,8;48,6;asagi;zayif;zayif;asagi;0,17;-2,60;1;1,17;0,00;7726151;1,26;AL;NEGATIF;SAT;POZITIF;AZALIYOR;SAT;SAT;UCUZ (AL);2;01.09.2026
TTKOM;izle;;18,6;8,3;6,3;4,0;0;0;zayif;14,1;37,4;26,9;yukari;zayif;zayif;asagi;0,52;-2,70;1;51,45;0,68;1008958373;50,42;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;01.09.2026
YEOTK;izle;;18,5;13,1;5,4;0,0;10;0;zayif;12,4;35,5;39,3;asagi;zayif;zayif;asagi;0,35;-2,32;4;33,4;-2,57;182970143;39,63;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;01.09.2026
BARMA;izle;;18,4;2,4;8,0;8,0;0;0;zayif;71,3;11,8;55,4;asagi;zayif;zayif;asagi;0,09;-15,55;1;8,71;-3,22;1605236;11,91;AL;NEGATIF;SAT;NEGATIF;AZALIYOR;AL;SAT;UCUZ (AL);2;01.09.2026
BEGYO;izle;;18,4;1,2;13,2;4,0;0;0;zayif;20,7;42,4;60,2;asagi;zayif;zayif;asagi;0,13;-2,13;2;3,51;-0,57;1781416;3,76;AL;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);1;01.09.2026
CEMTS;izle;;18,3;0,3;12,5;5,4;38;3;zayif;14,3;40,1;63,4;asagi;zayif;zayif;asagi;0,31;-2,32;3;8,76;0,11;4125767;9,39;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);1;01.09.2026
AKGRT;izle;;18,3;2,1;11,1;5,0;10;0;zayif;27,6;35,4;48,9;asagi;zayif;zayif;asagi;0,61;-3,27;4;6,23;0,16;38835029;6,56;AL;NEGATIF;SAT;NEGATIF;AZALIYOR;AL;SAT;NOTR;2;01.09.2026
KMPUR;izle;;18,3;14,0;4,2;0,0;6;0;zayif;23,7;37,3;33,6;asagi;zayif;zayif;asagi;0,28;-1,64;3;18,7;1,25;17250432;21,56;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;01.09.2026
TOASO;izle;;18,3;3,7;14,5;0,0;0;0;zayif;17,3;44,6;55,8;asagi;zayif;zayif;asagi;0,57;-1,22;0;270,5;-0,28;558060435;292,97;AL;NEGATIF;NOTR;POZITIF;AZALIYOR;SAT;SAT;NOTR;2;01.09.2026
BRISA;izle;;18,2;3,5;6,7;8,0;6;0;zayif;21,0;38,2;43,2;asagi;zayif;zayif;asagi;0,28;-2,27;3;76,65;0,33;4662083;82,47;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;01.09.2026
BEYAZ;izle;;18,1;0,0;12,0;6,1;0;0;zayif;9,7;38,4;35,3;asagi;zayif;zayif;asagi;1,07;-2,22;1;22,76;-1,13;17266601;25,14;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;01.09.2026
EKIZ;izle;;18,1;2,4;11,7;4,0;0;0;zayif;40,1;37,2;41,1;asagi;zayif;zayif;asagi;0,19;-4,68;2;60,2;0,08;148814;65,21;AL;NEGATIF;SAT;NEGATIF;AZALIYOR;AL;AL;UCUZ (AL);3;01.09.2026
LUKSK;izle;;18,1;0,7;11,4;5,9;0;0;zayif;17,4;36,5;27,0;asagi;zayif;zayif;asagi;1,06;-2,54;2;85;2,04;10237230;91,88;AL;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;AL;UCUZ (AL);2;01.09.2026
ARZUM;izle;;17,4;3,6;13,8;0,0;0;0;zayif;21,3;44,4;74,8;asagi;zayif;zayif;asagi;0,15;-2,19;1;1,65;0,61;5578488;1,83;AL;NEGATIF;AL;NEGATIF;AZALIYOR;AL;AL;UCUZ (AL);4;01.09.2026
BURVA;izle;;17,2;11,0;6,2;0,0;10;0;zayif;12,1;37,4;30,8;yukari;zayif;zayif;asagi;0,32;-2,65;4;713,5;-0,28;5239944;698,58;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;01.09.2026
ELITE;izle;;17,2;1,5;11,8;4,0;10;1;zayif;22,7;37,6;49,4;asagi;zayif;zayif;asagi;0,24;-3,10;2;27,16;-0,29;10274574;30,04;AL;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;01.09.2026
KIMMR;izle;;17,2;2,4;10,7;4,0;0;0;zayif;32,9;34,2;39,3;asagi;zayif;zayif;asagi;0,32;-3,56;1;13,43;0,67;4408841;14,39;AL;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;01.09.2026
HOROZ;izle;;17,0;9,1;7,5;0,4;0;0;zayif;20,1;41,5;47,4;yukari;zayif;zayif;asagi;0,72;-1,27;1;58,9;0,86;118419451;58,38;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;01.09.2026
LIDFA;izle;;16,9;0,0;12,9;4,0;0;0;zayif;11,9;41,4;48,5;asagi;zayif;zayif;asagi;0,27;-1,79;2;2,64;-1,12;7433981;2,93;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;01.09.2026
BVSAN;izle;;16,8;0,3;12,4;4,0;0;0;zayif;14,4;39,8;49,7;asagi;zayif;zayif;asagi;0,30;-2,26;2;103,2;-0,48;16978464;113,53;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;01.09.2026
TUREX;izle;;16,6;4,3;12,4;0,0;0;0;zayif;23,0;39,5;54,0;asagi;zayif;zayif;asagi;0,29;-2,45;1;6,42;-0,31;27232382;7,06;AL;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;2;01.09.2026
LKMNH;izle;;16,6;2,4;12,7;1,5;0;0;zayif;37,8;40,7;49,6;asagi;zayif;zayif;asagi;0,18;-2,00;2;13,44;-0,30;3514869;14,46;AL;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;UCUZ (AL);1;01.09.2026
BRMEN;izle;;16,6;14,5;2,1;0,0;10;0;zayif;22,8;31,1;12,9;asagi;zayif;zayif;asagi;0,26;-3,56;4;12,93;-0,54;946631;15,11;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;01.09.2026
DARDL;izle;;16,5;5,0;11,4;0,0;0;0;zayif;25,0;36,4;60,2;asagi;zayif;zayif;asagi;0,64;-2,96;1;1,64;0,00;17409228;1,80;AL;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);2;01.09.2026
NUGYO;izle;;16,5;2,5;13,9;0,0;0;0;zayif;18,5;42,8;56,7;asagi;zayif;zayif;asagi;0,13;-1,24;1;8,92;-0,22;2131800;9,70;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;01.09.2026
SAMAT;izle;;16,3;2,9;13,4;0,0;0;0;zayif;19,5;42,9;32,8;asagi;zayif;zayif;asagi;0,17;-1,61;1;5,35;-0,37;1169269;5,96;AL;NEGATIF;NOTR;POZITIF;AZALIYOR;SAT;SAT;NOTR;2;01.09.2026
TMPOL;izle;;16,3;11,4;4,8;0,0;6;0;zayif;22,5;38,6;56,4;asagi;zayif;zayif;asagi;0,53;-1,70;3;393,25;-7,42;310543626;551,93;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;01.09.2026
AVHOL;izle;;16,0;0,4;7,6;8,0;0;0;zayif;14,8;37,2;35,5;asagi;zayif;zayif;asagi;0,15;-2,48;2;35,34;-0,56;12775410;38,73;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;AL;SAT;NOTR;1;01.09.2026
ALCAR;izle;;15,9;0,3;11,6;4,0;6;0;zayif;14,2;37,1;43,5;asagi;zayif;zayif;asagi;0,29;-2,63;3;682,5;0,07;8643180;739,49;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);1;01.09.2026
LINK;izle;;15,9;1,6;10,3;4,0;28;2;zayif;24,1;32,6;59,1;asagi;zayif;zayif;asagi;0,34;-3,31;3;5,31;-1,85;32456409;5,98;AL;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;01.09.2026
DERHL;izle;;15,6;9,7;5,9;0,0;0;0;zayif;24,8;37,1;47,8;yukari;zayif;zayif;asagi;0,25;-2,68;2;2,09;0,48;12814106;2,05;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);0;01.09.2026
SUNTK;izle;;15,5;11,1;4,4;0,0;6;0;zayif;20,1;36,8;35,3;asagi;zayif;zayif;asagi;0,09;-1,55;3;33,46;-1,41;7441571;41,94;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;01.09.2026
DOGUB;izle;;15,4;3,6;8,0;3,8;6;0;zayif;16,7;38,4;29,5;asagi;zayif;zayif;asagi;0,93;-2,32;3;67,3;9,97;21381075;78,65;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;AL;NOTR;1;01.09.2026
VKFYO;izle;;15,4;2,0;13,4;0,0;0;0;zayif;17,1;43,1;56,9;asagi;zayif;zayif;asagi;0,31;-1,83;0;23,06;-0,60;1670858;25,77;AL;NEGATIF;NOTR;POZITIF;AZALIYOR;SAT;SAT;UCUZ (AL);2;01.09.2026
GWIND;izle;;15,4;0,0;11,3;4,0;0;0;zayif;10,7;36,2;53,9;asagi;zayif;zayif;asagi;0,31;-2,91;1;22,66;0,09;25648809;24,29;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;01.09.2026
BALAT;izle;;15,4;0,6;9,2;5,6;0;0;zayif;16,3;42,0;36,6;asagi;zayif;zayif;asagi;0,21;-2,05;2;67,95;0,00;379908;72,61;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;01.09.2026
SOKE;izle;;15,2;3,7;1,6;10,0;0;0;zayif;16,9;20,5;16,1;asagi;zayif;zayif;asagi;1,32;-4,96;2;11,92;-6,73;43008647;14,07;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;01.09.2026
ALFAS;izle;;15,2;2,6;12,6;0,0;38;3;zayif;18,6;40,4;55,3;asagi;zayif;zayif;asagi;0,29;-2,20;3;40,26;-1,13;23961866;43,63;AL;NEGATIF;NOTR;POZITIF;AZALIYOR;SAT;SAT;NOTR;2;01.09.2026
DGNMO;izle;;15,0;4,4;2,6;8,0;10;1;zayif;17,8;30,5;60,2;asagi;zayif;zayif;asagi;0,43;-2,22;2;7,24;-0,41;18028005;8,87;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;01.09.2026
BIGCH;izle;;14,9;0,0;6,9;8,0;0;0;zayif;8,1;38,5;53,8;asagi;zayif;zayif;asagi;0,51;-2,15;1;5,92;2,07;20510302;6,76;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);0;01.09.2026
LOGO;izle;;14,8;0,0;9,4;5,4;40;4;zayif;11,4;42,9;57,8;asagi;zayif;zayif;asagi;0,28;-1,31;2;133,4;-0,52;22505647;143,30;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);0;01.09.2026
ATAGY;izle;;14,8;2,4;9,0;3,3;0;0;zayif;34,9;28,4;46,8;asagi;zayif;zayif;asagi;0,90;-3,37;1;9,9;0,00;1733510;10,83;AL;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;UCUZ (AL);1;01.09.2026
DOFER;izle;;14,8;8,0;6,7;0,1;0;0;zayif;12,2;39,0;65,1;yukari;zayif;zayif;asagi;0,28;-2,13;1;27,96;-0,14;5652058;27,00;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);0;01.09.2026
LMKDC;izle;;14,7;8,5;6,3;0,0;16;1;zayif;15,5;37,9;40,1;yukari;zayif;zayif;asagi;0,39;-2,66;3;23,32;-0,34;39711815;22,85;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);0;01.09.2026
DGATE;izle;;14,7;9,6;5,1;0,0;0;0;zayif;16,3;35,2;31,7;asagi;zayif;zayif;asagi;0,45;-1,79;2;94,75;-1,61;15588365;110,87;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;01.09.2026
