hisse;durum;yeni_sinyal;konfluans;trend_35;momentum_30;hacim_35;risk;uyumsuzluk;rejim;adx;rsi;mfi;supertrend;goreli_guc;usd_trend;haftalik_trend;hacim_orani;ema50_uzaklik_atr;dagitim_gun;kapanis;degisim%;islem_hacmi_tl;st_cizgisi;osc_macd;osc_rsi;osc_adx;osc_momentum;osc_atr;osc_wavetrend;osc_stochrsi;osc_sharpe;osc_al_sayisi;tarih
PCILT;GUCLU AL;;83,2;32,0;28,7;22,5;0;0;guclu trend;22,3;57,5;75,2;yukari;guclu;yukselis;yukari;0,69;1,15;1;35,08;-3,25;61993972;29,53;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;27.08.2026
TUPRS;GUCLU AL;;83,0;35,0;24,9;23,1;20;0;guclu trend;54,2;66,0;81,4;yukari;guclu;yukselis;yukari;0,65;4,52;1;380,75;0,20;8031484149;361,06;SAT;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;3;27.08.2026
OYAKC;GUCLU AL;;83,0;23,9;30,0;29,1;10;0;zayif;24,4;69,2;83,7;yukari;guclu;yukselis;yukari;0,95;2,39;0;23,02;-0,43;555335424;21,09;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;NOTR;5;27.08.2026
POLHO;GUCLU AL;;82,8;35,0;19,5;28,3;10;1;guclu trend;35,7;52,3;62,6;yukari;zayif;yukselis;yukari;0,99;0,80;2;22,08;-1,69;32963276;20,89;SAT;POZITIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;2;27.08.2026
IEYHO;GUCLU AL;;82,8;35,0;22,8;25,0;35;0;guclu trend;81,0;86,5;89,7;yukari;guclu;yukselis;yukari;0,29;9,63;0;194;0,99;231629792;184,13;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;PAHALI (SAT);6;27.08.2026
OFSYM;GUCLU AL;;82,5;30,0;29,7;22,7;0;0;zayif;41,2;58,5;70,3;yukari;guclu;yukselis;yukari;0,30;1,39;0;63,8;0,39;58657018;53,59;AL;POZITIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;3;27.08.2026
GSDDE;GUCLU AL;;82,4;35,0;26,9;20,5;0;0;guclu trend;30,4;55,4;70,7;yukari;guclu;yukselis;yukari;0,74;0,95;2;14,06;-3,03;66316197;12,38;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;NOTR;5;27.08.2026
TSPOR;GUCLU AL;;82,3;30,0;27,3;25,0;38;1;zayif;53,1;77,4;73,7;yukari;guclu;yukselis;yukari;0,65;4,20;1;1,25;3,31;380215550;1,05;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;NOTR;6;27.08.2026
METRO;AL;;82,2;30,6;24,8;26,7;0;0;ilimli;18,8;55,8;65,8;yukari;zayif;yukselis;yukari;1,04;0,98;1;8,65;-2,81;61765472;7,70;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;SAT;NOTR;4;27.08.2026
MOGAN;GUCLU AL;;82,0;35,0;24,2;22,8;28;2;guclu trend;35,2;58,8;53,2;yukari;guclu;yukselis;yukari;0,38;2,07;3;20,3;-1,55;187434610;17,53;SAT;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;3;27.08.2026
CELHA;GUCLU AL;;81,5;35,0;24,4;22,1;10;1;guclu trend;34,5;54,3;46,7;yukari;guclu;yukselis;yukari;0,56;1,63;1;25,48;-1,92;57102718;21,70;SAT;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;3;27.08.2026
ADEL;GUCLU AL;;81,5;25,1;29,2;27,2;10;1;zayif;36,9;59,2;60,1;yukari;guclu;yukselis;yukari;1,08;1,17;0;34,84;-5,27;227667903;31,81;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;27.08.2026
GLRMK;GUCLU AL;;81,3;27,3;28,6;25,5;8;0;zayif;36,0;59,6;55,3;yukari;guclu;yukselis;yukari;0,73;1,21;1;180;-0,17;679666680;159,06;AL;POZITIF;AL;NEGATIF;AZALIYOR;AL;SAT;NOTR;4;27.08.2026
RNPOL;AL;;81,1;30,1;27,4;23,6;8;0;ilimli;17,4;57,9;70,2;yukari;guclu;yukselis;yukari;0,94;0,82;2;2,6;0,00;8919019;2,19;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;AL;NOTR;5;27.08.2026
DOCO;GUCLU AL;;80,9;31,5;26,1;23,3;0;0;guclu trend;21,0;58,5;55,5;yukari;zayif;yukselis;yukari;0,62;1,67;2;11635;-0,98;38767820;10942,74;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;NOTR;6;27.08.2026
KCHOL;GUCLU AL;;80,7;34,3;29,4;16,9;16;1;guclu trend;28,3;58,7;69,0;yukari;guclu;yukselis;yukari;0,78;1,87;3;214,2;0,00;5189766763;202,86;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;4;27.08.2026
GSRAY;AL;;80,5;22,3;27,6;30,5;18;0;zayif;45,5;76,7;90,0;yukari;guclu;yukselis;yukari;1,03;2,54;1;1,14;-0,87;318363411;1,04;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;UCUZ (AL);5;27.08.2026
ENDAE;GUCLU AL;;80,3;35,0;29,2;16,1;8;0;guclu trend;34,5;55,8;79,1;yukari;guclu;yukselis;yukari;0,49;1,17;1;19,04;-1,35;71519190;16,70;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;4;27.08.2026
BLUME;GUCLU AL;;79,9;26,9;30,0;22,9;18;0;zayif;22,1;66,6;66,9;yukari;guclu;yukselis;yukari;0,63;2,71;1;42,2;0,76;77751517;38,48;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;4;27.08.2026
ARASE;GUCLU AL;;79,8;34,4;23,1;22,3;0;0;guclu trend;28,5;52,0;68,6;yukari;zayif;zayif;yukari;0,45;0,53;0;119,1;-3,01;22222988;108,17;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;NOTR;5;27.08.2026
HURGZ;GUCLU AL;;79,7;35,0;23,6;21,1;0;0;guclu trend;31,4;55,0;62,6;yukari;guclu;yukselis;yukari;0,37;1,02;1;7,7;-0,65;28651685;6,80;SAT;POZITIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;2;27.08.2026
PRZMA;GUCLU AL;EVET;79,7;34,2;30,0;15,5;32;2;guclu trend;28,0;59,1;69,4;yukari;guclu;yukselis;yukari;0,96;2,20;1;82;6,22;467036986;67,71;AL;POZITIF;AL;POZITIF;ARTIYOR;SAT;AL;PAHALI (SAT);5;27.08.2026
ERSU;AL;;79,5;30,2;27,1;22,2;0;0;ilimli;17,6;57,6;63,8;yukari;guclu;yukselis;yukari;0,88;0,88;0;25,68;0,86;7602256;22,74;AL;POZITIF;NOTR;POZITIF;AZALIYOR;SAT;SAT;NOTR;3;27.08.2026
TKFEN;GUCLU AL;;79,4;35,0;23,5;20,9;20;0;guclu trend;46,6;62,3;55,4;yukari;guclu;yukselis;yukari;0,46;3,19;2;218,8;-0,32;913757811;197,64;SAT;POZITIF;AL;NEGATIF;AZALIYOR;SAT;AL;PAHALI (SAT);3;27.08.2026
ETILR;AL;;79,4;29,2;21,2;29,0;6;0;ilimli;15,1;48,0;60,5;yukari;zayif;zayif;yukari;1,29;0,13;3;5,93;-4,35;54941824;5,44;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;27.08.2026
EUKYO;GUCLU AL;;79,3;35,0;22,1;22,2;0;0;guclu trend;53,9;53,0;51,2;yukari;guclu;yukselis;yukari;0,28;1,63;2;13,2;-1,35;4136550;12,26;SAT;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;PAHALI (SAT);3;27.08.2026
MPARK;GUCLU AL;;78,7;31,9;23,4;23,4;0;0;guclu trend;28,2;53,4;73,4;yukari;zayif;yukselis;yukari;0,49;0,41;2;434;-0,74;179669056;410,98;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;4;27.08.2026
PRDGS;GUCLU AL;;78,7;35,0;22,1;21,6;10;1;guclu trend;42,1;53,3;64,2;yukari;guclu;yukselis;yukari;0,69;0,70;0;7,97;0,76;55892725;6,85;SAT;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;3;27.08.2026
GUBRF;GUCLU AL;;78,5;26,8;30,0;21,8;0;0;ilimli;26,9;62,5;63,6;yukari;guclu;yukselis;yukari;0,76;1,64;1;488;0,72;1323445752;428,49;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;NOTR;5;27.08.2026
OZATD;izle;;78,5;35,0;18,5;25,0;45;1;guclu trend;55,0;87,1;46,6;yukari;guclu;yukselis;yukari;0,59;6,35;2;4775;5,82;1407459900;4011,56;SAT;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;PAHALI (SAT);5;27.08.2026
RALYH;izle;;78,5;32,7;24,6;21,1;32;3;guclu trend;24,1;57,0;44,2;yukari;guclu;yukselis;yukari;1,07;1,36;2;261,75;-0,66;656173746;229,92;SAT;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;3;27.08.2026
RUBNS;GUCLU AL;;78,3;35,0;24,6;18,8;0;0;guclu trend;46,7;58,1;68,7;yukari;guclu;yukselis;yukari;0,18;1,57;0;31,96;-1,05;26774202;29,16;SAT;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;3;27.08.2026
FORTE;GUCLU AL;;78,3;35,0;23,8;19,6;16;1;guclu trend;41,1;54,1;79,0;yukari;guclu;yukselis;yukari;0,61;1,45;3;126,7;1,36;242803572;113,19;SAT;POZITIF;AL;NEGATIF;AZALIYOR;SAT;AL;NOTR;3;27.08.2026
MRGYO;GUCLU AL;EVET;77,2;16,7;28,8;31,7;18;0;zayif;22,3;74,4;78,3;yukari;guclu;yukselis;yukari;2,63;2,68;1;1,57;9,79;244826555;1,31;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;27.08.2026
FRIGO;AL;;77,2;20,0;29,3;27,9;38;1;zayif;17,0;73,3;72,7;yukari;guclu;yukselis;yukari;1,97;3,08;2;2,7;5,88;224216791;2,31;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;27.08.2026
ULUUN;AL;EVET;77,1;21,1;25,9;30,1;10;1;ilimli;12,2;59,1;78,8;yukari;guclu;yukselis;yukari;2,29;1,21;1;9,07;4,25;187514949;7,93;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;27.08.2026
KOCMT;izle;;76,9;35,0;25,4;16,5;32;3;guclu trend;38,7;51,8;45,9;yukari;guclu;yukselis;yukari;0,63;1,25;2;5,17;-4,26;244520408;4,58;SAT;POZITIF;AL;NEGATIF;AZALIYOR;AL;AL;NOTR;4;27.08.2026
HKTM;GUCLU AL;;76,7;30,0;29,6;17,0;6;0;zayif;49,7;61,9;60,4;yukari;guclu;yukselis;yukari;1,11;1,34;3;13,66;1,94;210206773;12,25;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;4;27.08.2026
AKMGY;AL;;76,6;30,3;29,3;17,0;14;0;ilimli;17,9;57,3;61,0;yukari;guclu;yukselis;yukari;0,67;1,32;3;272;-2,51;8265536;241,49;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;SAT;NOTR;4;27.08.2026
SONME;izle;;76,2;27,7;28,7;19,8;40;4;zayif;36,2;57,1;63,9;yukari;guclu;yukselis;yukari;0,65;0,94;2;140,9;-1,47;4181348;126,44;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;4;27.08.2026
ATSYH;izle;;75,5;28,4;24,5;22,5;32;3;ilimli;13,0;53,6;55,2;yukari;guclu;yukselis;yukari;0,55;1,80;1;120;3,90;2620080;108,73;SAT;POZITIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;27.08.2026
ISBTR;AL;;75,3;28,1;27,7;19,5;0;0;ilimli;12,5;56,2;61,9;yukari;guclu;yukselis;yukari;0,87;1,68;1;520002,5;0,86;2080010;482449,90;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;SAT;NOTR;4;27.08.2026
TRGYO;GUCLU AL;;75,0;25,0;24,1;26,0;0;0;ilimli;22,3;58,5;59,4;yukari;zayif;zayif;yukari;0,84;1,00;0;97,6;-0,36;124739534;91,22;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;NOTR;5;27.08.2026
PATEK;AL;EVET;75,0;17,2;28,3;29,5;0;0;zayif;19,6;63,4;85,3;yukari;guclu;yukselis;yukari;1,36;1,34;1;22,46;5,74;465389752;19,14;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;SAT;NOTR;4;27.08.2026
KRDMB;AL;;74,7;28,8;23,9;22,0;8;0;ilimli;14,0;52,0;42,3;yukari;zayif;zayif;yukari;0,38;1,08;2;133;0,30;89543447;121,64;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;AL;PAHALI (SAT);5;27.08.2026
KLGYO;AL;;74,3;13,6;28,7;32,0;0;0;zayif;26,5;67,3;78,1;yukari;guclu;yukselis;yukari;1,39;1,80;0;5,06;0,80;63029455;4,49;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;UCUZ (AL);6;27.08.2026
HALKB;AL;EVET;73,8;28,0;29,6;16,2;18;0;ilimli;31,2;70,0;45,3;yukari;guclu;yukselis;yukari;0,15;2,53;1;41,92;9,97;247607481;37,01;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;27.08.2026
ARMGD;AL;;73,2;28,7;23,2;21,3;22;2;ilimli;17,3;52,8;54,4;yukari;guclu;yukselis;yukari;0,45;1,34;2;198,6;-0,25;107534552;181,05;SAT;POZITIF;NOTR;NEGATIF;AZALIYOR;SAT;AL;PAHALI (SAT);2;27.08.2026
VAKBN;AL;;72,6;15,9;24,9;31,7;0;0;zayif;15,2;59,3;55,0;yukari;zayif;yukselis;yukari;1,84;0,97;0;32,2;0,31;2424098561;29,59;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;AL;NOTR;5;27.08.2026
BUCIM;AL;;72,3;15,0;29,1;28,2;10;0;zayif;30,3;66,3;77,6;yukari;guclu;yukselis;yukari;1,13;2,21;0;5,75;3,42;32680464;5,16;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;27.08.2026
RODRG;AL;EVET;71,9;21,8;22,4;27,7;6;0;ilimli;14,1;53,3;39,9;yukari;zayif;zayif;yukari;1,46;0,26;3;25,48;4,43;10236080;22,52;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;27.08.2026
ENERY;AL;;71,7;23,3;26,1;22,3;0;0;ilimli;18,0;61,7;81,7;yukari;zayif;yukselis;yukari;1,03;1,42;0;9,6;0,95;316812230;8,61;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;AL;NOTR;5;27.08.2026
FENER;AL;;71,4;15,9;29,5;26,0;12;0;zayif;25,1;62,5;70,5;yukari;guclu;yukselis;yukari;2,52;1,50;1;3,35;4,36;1194946575;3,05;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;27.08.2026
EFOR;izle;;71,2;30,9;23,8;16,6;46;4;ilimli;19,5;50,8;55,7;yukari;guclu;yukselis;yukari;0,99;0,94;3;19,03;4,56;1540450164;17,85;SAT;POZITIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;1;27.08.2026
PKART;izle;;71,2;24,0;25,8;21,3;8;0;guclu trend;22,3;57,0;68,2;asagi;guclu;yukselis;yukari;0,96;0,82;1;134,5;1,43;73165714;140,43;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;NOTR;6;27.08.2026
DMRGD;izle;;71,0;24,9;25,8;20,2;6;0;guclu trend;24,7;59,0;67,5;asagi;zayif;yukselis;yukari;0,80;1,58;3;11,9;-0,83;235418140;12,14;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;PAHALI (SAT);5;27.08.2026
EBEBK;izle;;70,8;25,4;23,9;21,4;10;1;guclu trend;26,0;51,7;63,1;asagi;zayif;yukselis;yukari;0,57;0,58;0;83,1;-2,92;33163216;87,54;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;NOTR;6;27.08.2026
KLYPV;AL;;70,8;22,7;23,3;24,7;0;0;zayif;24,1;53,3;64,5;yukari;zayif;yukselis;yukari;1,01;0,49;0;61,9;0,00;143386089;59,40;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;4;27.08.2026
EYGYO;AL;;70,3;17,3;29,4;23,7;10;1;zayif;23,0;59,2;59,8;yukari;guclu;yukselis;yukari;0,44;1,24;0;2,74;2,62;17209872;2,27;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;NOTR;6;27.08.2026
DIRIT;AL;;70,2;20,1;29,7;20,5;0;0;zayif;19,3;55,0;68,1;yukari;guclu;yukselis;yukari;0,71;1,35;2;26,42;-2,08;1396508;25,07;AL;POZITIF;NOTR;POZITIF;ARTIYOR;SAT;SAT;NOTR;3;27.08.2026
OZKGY;AL;;69,7;20,7;24,9;24,1;0;0;zayif;29,0;62,7;63,5;yukari;zayif;yukselis;yukari;0,90;1,11;1;13,81;-0,07;71125325;12,25;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;27.08.2026
EKGYO;AL;;68,9;19,8;26,9;22,2;0;0;zayif;26,2;62,3;66,2;yukari;guclu;yukselis;yukari;0,67;1,45;2;20,52;-0,39;1790796139;18,55;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;NOTR;5;27.08.2026
GUNDG;AL;;68,9;32,9;19,9;16,0;0;0;guclu trend;24,7;47,8;75,5;yukari;zayif;zayif;yukari;0,28;0,18;1;1807;-7,05;285657788;1413,91;AL;NEGATIF;AL;POZITIF;AZALIYOR;SAT;SAT;PAHALI (SAT);3;27.08.2026
CRFSA;izle;;68,2;27,0;24,3;16,9;20;0;guclu trend;55,5;60,4;64,4;asagi;guclu;yukselis;yukari;0,57;3,22;1;276,25;1,75;459203469;337,96;SAT;POZITIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;2;27.08.2026
SEGMN;izle;;66,9;31,0;19,8;16,1;0;0;zayif;19,7;47,7;64,8;yukari;zayif;zayif;asagi;1,01;-0,31;2;51,6;-2,73;78118891;46,64;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;27.08.2026
YKBNK;AL;;66,5;17,6;25,0;23,9;22;2;zayif;18,7;61,1;62,5;yukari;zayif;yukselis;yukari;1,07;1,16;1;36,86;-0,59;8272981070;34,06;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;AL;NOTR;5;27.08.2026
MACKO;AL;EVET;66,5;16,7;26,8;23,0;8;0;zayif;23,0;57,5;78,3;yukari;guclu;yukselis;yukari;0,91;0,73;1;36,06;1,75;38646043;31,82;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;NOTR;5;27.08.2026
AKBNK;AL;;66,4;17,3;26,0;23,1;0;0;zayif;19,2;62,4;59,4;yukari;zayif;yukselis;yukari;0,88;1,31;0;72,85;-0,41;9828679118;66,67;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;AL;NOTR;5;27.08.2026
AVGYO;izle;;65,9;32,9;15,0;18,0;0;0;guclu trend;24,7;46,8;61,4;yukari;zayif;zayif;yukari;1,49;-0,02;2;15,36;-2,04;44935296;14,98;SAT;NEGATIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;1;27.08.2026
DGNMO;izle;;65,8;30,4;9,4;26,0;10;1;zayif;18,2;42,0;67,8;yukari;zayif;zayif;yukari;1,51;-0,67;1;8,1;-6,14;72107618;7,58;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;27.08.2026
KENT;izle;;65,7;3,4;30,0;32,3;20;1;zayif;20,8;62,8;44,8;asagi;guclu;yukselis;yukari;1,31;2,25;1;403,5;1,19;3474942;404,52;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;27.08.2026
EKSUN;izle;;65,4;14,1;23,0;28,3;14;0;ilimli;17,7;56,5;55,9;asagi;zayif;zayif;yukari;1,64;0,54;3;6,56;4,79;53731333;6,76;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;27.08.2026
KBORU;izle;;65,1;25,6;18,8;20,7;0;0;zayif;23,7;50,6;76,1;yukari;zayif;zayif;yukari;0,85;-0,31;1;23,76;1,54;205390516;20,03;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;NOTR;6;27.08.2026
HRKET;AL;;64,9;29,1;19,8;16,0;0;0;ilimli;14,9;49,9;65,3;yukari;zayif;zayif;yukari;0,41;0,12;1;98,7;-3,14;106226369;86,29;AL;NEGATIF;NOTR;POZITIF;AZALIYOR;AL;SAT;NOTR;3;27.08.2026
PAGYO;izle;;64,9;32,7;13,2;19,0;0;0;guclu trend;24,0;45,7;31,6;yukari;zayif;zayif;yukari;0,61;-0,20;2;151,6;0,26;9640092;143,65;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;27.08.2026
ZRGYO;izle;;64,8;19,8;28,5;16,6;46;4;zayif;29,3;58,9;75,7;yukari;guclu;yukselis;yukari;0,23;1,41;3;19,5;-0,15;11621220;18,29;AL;POZITIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;3;27.08.2026
GEDZA;AL;;64,4;22,2;24,2;18,0;0;0;ilimli;25,7;62,3;79,5;yukari;zayif;yukselis;yukari;0,82;0,71;2;30,1;0,20;12069859;27,38;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;NOTR;5;27.08.2026
MARKA;izle;;64,2;20,5;19,3;24,4;0;0;ilimli;13,2;52,4;54,4;asagi;zayif;yukselis;yukari;0,87;1,10;2;86,25;-2,16;35812121;90,30;SAT;POZITIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;27.08.2026
SAHOL;AL;;64,1;16,9;25,5;21,8;22;2;zayif;21,8;62,9;64,7;yukari;zayif;yukselis;yukari;0,71;1,21;0;93,75;-0,21;2476888406;88,21;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;NOTR;5;27.08.2026
GARAN;AL;;64,0;13,1;23,4;27,5;0;0;zayif;19,1;57,4;60,1;yukari;zayif;zayif;yukari;1,02;0,67;1;133;-0,23;5024477458;124,55;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;AL;NOTR;5;27.08.2026
DENGE;AL;EVET;63,5;12,3;26,9;24,3;0;0;zayif;21,6;61,4;75,4;yukari;guclu;yukselis;yukari;1,88;1,25;1;2,5;4,60;83494488;2,24;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;UCUZ (AL);5;27.08.2026
IZFAS;izle;;63,4;16,0;18,9;28,6;32;3;ilimli;19,7;54,8;57,4;asagi;zayif;zayif;yukari;1,58;0,49;2;63,6;7,98;627154448;64,00;SAT;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;4;27.08.2026
YGGYO;AL;EVET;63,3;28,6;16,1;18,6;0;0;ilimli;16,7;49,5;49,6;yukari;zayif;zayif;yukari;0,74;0,02;2;225,8;0,53;27720789;215,58;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;27.08.2026
KNFRT;AL;;62,5;18,8;27,8;16,0;0;0;zayif;19,8;60,6;83,3;yukari;guclu;yukselis;yukari;0,46;1,15;1;13,05;0,00;34885156;11,08;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;AL;NOTR;5;27.08.2026
EDATA;AL;;62,3;28,7;17,7;15,9;0;0;ilimli;13,9;49,5;61,9;yukari;zayif;yukselis;yukari;0,94;0,27;1;19,19;-1,24;85373240;17,57;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;27.08.2026
SKYMD;izle;;62,3;26,8;14,4;21,1;10;1;zayif;15,3;47,4;36,8;yukari;zayif;zayif;yukari;0,71;-0,12;1;14,28;0,78;20911546;13,12;SAT;NEGATIF;NOTR;POZITIF;AZALIYOR;SAT;SAT;NOTR;1;27.08.2026
BASCM;AL;;62,1;16,1;27,5;18,6;10;0;zayif;18,8;64,1;56,3;yukari;guclu;yukselis;yukari;0,69;2,36;0;14,42;1,19;1129158;13,70;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;AL;NOTR;5;27.08.2026
UFUK;izle;;61,6;30,4;12,0;19,1;0;0;zayif;18,3;44,0;75,7;yukari;zayif;zayif;yukari;0,42;-0,03;1;1710;-2,29;26301510;1641,83;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;27.08.2026
FONET;izle;;61,3;20,5;21,6;19,3;22;2;ilimli;13,2;50,4;54,3;asagi;zayif;zayif;yukari;0,54;0,17;2;5,28;-0,56;66690540;5,61;AL;POZITIF;NOTR;POZITIF;AZALIYOR;SAT;SAT;NOTR;3;27.08.2026
FADE;izle;;61,2;13,6;20,3;27,3;0;0;ilimli;13,6;54,2;66,6;asagi;zayif;yukselis;yukari;1,45;0,59;0;16,29;4,49;140897178;17,54;SAT;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;4;27.08.2026
ESCOM;izle;;60,2;29,3;16,6;14,3;46;4;ilimli;15,3;49,3;41,0;yukari;zayif;zayif;yukari;0,74;0,16;3;5,7;2,33;125772603;5,25;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;27.08.2026
BIENY;izle;;59,3;12,2;26,2;20,9;0;0;zayif;22,9;61,6;92,1;yukari;guclu;yukselis;asagi;1,65;1,00;1;22,52;2,46;131030368;19,77;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;27.08.2026
CVKMD;izle;;59,0;30,1;17,3;11,6;0;0;ilimli;17,5;49,4;43,3;yukari;zayif;yukselis;yukari;0,59;0,22;2;15,73;-1,13;384097830;14,58;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;27.08.2026
GEREL;izle;;58,9;28,8;12,5;17,6;28;2;zayif;17,8;44,1;37,7;yukari;zayif;zayif;yukari;0,46;-0,35;3;39,2;0,72;140604559;38,25;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;27.08.2026
GLRYH;izle;;58,8;12,0;27,7;19,1;8;0;zayif;22,4;63,1;77,5;yukari;guclu;yukselis;asagi;0,92;1,07;0;3,36;2,44;29835120;2,95;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;27.08.2026
MARMR;izle;;58,7;20,0;21,0;17,7;0;0;zayif;35,0;47,9;64,6;yukari;zayif;zayif;asagi;1,09;-0,33;1;2,36;-4,84;232028205;2,19;AL;NEGATIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;2;27.08.2026
PETUN;izle;;58,6;12,8;22,9;22,9;20;0;zayif;21,3;60,5;81,6;yukari;zayif;zayif;asagi;4,57;0,41;2;11,59;3,30;84459610;10,87;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;27.08.2026
SARKY;izle;;58,5;20,5;22,2;15,7;8;0;ilimli;18,2;53,8;67,2;yukari;zayif;zayif;asagi;1,16;0,16;1;26,34;-1,27;214805650;23,35;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;AL;NOTR;5;27.08.2026
