hisse;durum;yeni_sinyal;konfluans;trend_35;momentum_30;hacim_35;risk;uyumsuzluk;rejim;adx;rsi;mfi;supertrend;goreli_guc;usd_trend;haftalik_trend;hacim_orani;ema50_uzaklik_atr;dagitim_gun;kapanis;degisim%;islem_hacmi_tl;st_cizgisi;osc_macd;osc_rsi;osc_adx;osc_momentum;osc_atr;osc_wavetrend;osc_stochrsi;osc_sharpe;osc_al_sayisi;tarih
BOBET;izle;;94,1;35,0;29,7;29,4;60;3;guclu trend;41,9;72,6;68,4;yukari;guclu;yukselis;yukari;0,97;3,66;0;24,18;1,60;224606618;19,88;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;NOTR;6;08.09.2026
PETKM;AL;;93,9;30,0;28,9;35,0;28;0;ilimli;17,1;74,1;67,5;yukari;guclu;yukselis;yukari;2,91;4,21;2;24,26;9,97;5561910555;20,47;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;08.09.2026
TARKM;GUCLU AL;;93,6;34,3;30,0;29,3;0;0;guclu trend;28,2;59,3;79,8;yukari;guclu;yukselis;yukari;1,10;1,65;1;540,5;6,08;122142731;478,25;AL;POZITIF;AL;POZITIF;ARTIYOR;SAT;SAT;NOTR;4;08.09.2026
GMTAS;AL;EVET;93,3;29,1;29,6;34,6;0;0;ilimli;14,9;60,7;63,7;yukari;guclu;yukselis;yukari;1,66;1,70;0;48,9;3,91;245446753;42,49;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;08.09.2026
ATSYH;izle;;92,4;29,4;30,0;33,0;50;3;ilimli;15,6;57,6;61,9;yukari;guclu;yukselis;yukari;1,20;2,73;2;130;-2,99;7346430;114,03;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;AL;NOTR;5;08.09.2026
ETILR;AL;EVET;92,2;28,6;30,0;33,6;6;0;ilimli;13,6;61,4;59,9;yukari;guclu;yukselis;yukari;1,42;1,73;3;6,52;5,50;70097948;5,10;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;08.09.2026
GUBRF;GUCLU AL;;92,2;34,9;30,0;27,3;18;1;guclu trend;29,7;63,6;77,6;yukari;guclu;yukselis;yukari;0,92;2,07;1;504;2,60;1803570048;440,23;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;NOTR;6;08.09.2026
TUPRS;izle;;91,9;35,0;23,6;33,4;42;2;guclu trend;45,9;65,2;61,9;yukari;guclu;yukselis;yukari;1,28;4,04;1;394,5;0,06;15215309150;364,54;SAT;POZITIF;AL;POZITIF;ARTIYOR;SAT;AL;NOTR;4;08.09.2026
AYGAZ;izle;;91,9;35,0;23,7;33,2;50;4;guclu trend;43,3;57,7;67,3;yukari;guclu;yukselis;yukari;1,38;2,50;2;324,25;1,81;589136634;299,67;SAT;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;3;08.09.2026
KRGYO;GUCLU AL;;90,9;30,0;30,0;30,9;36;0;zayif;39,9;70,4;66,5;yukari;guclu;yukselis;yukari;1,06;3,36;2;3,35;9,84;78731981;2,79;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;08.09.2026
ENERY;GUCLU AL;;90,9;35,0;30,0;26,0;28;0;guclu trend;36,9;72,1;90,8;yukari;guclu;yukselis;yukari;0,92;3,30;0;10,82;0,28;435937410;9,64;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;NOTR;5;08.09.2026
AVOD;GUCLU AL;;90,7;30,0;30,0;30,7;6;0;zayif;38,6;65,5;81,2;yukari;guclu;yukselis;yukari;2,07;1,60;3;4,5;0,00;100448420;3,92;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;08.09.2026
BIMAS;GUCLU AL;;90,6;33,5;30,0;27,1;18;0;guclu trend;26,0;62,5;47,2;yukari;guclu;yukselis;yukari;0,83;2,33;1;420,5;0,60;3595964620;385,67;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;NOTR;6;08.09.2026
RYGYO;GUCLU AL;;90,4;35,0;24,5;30,9;10;0;guclu trend;46,2;58,5;74,7;yukari;guclu;yukselis;yukari;1,56;2,26;1;46,5;3,98;261232211;43,73;SAT;POZITIF;AL;POZITIF;ARTIYOR;SAT;SAT;NOTR;3;08.09.2026
DEVA;GUCLU AL;;90,0;35,0;30,0;25,0;28;0;guclu trend;44,5;69,6;72,9;yukari;guclu;yukselis;yukari;0,37;4,32;1;95,8;1,59;35997137;84,52;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;AL;NOTR;5;08.09.2026
AGHOL;GUCLU AL;;89,6;25,9;28,7;35,0;0;0;ilimli;24,7;66,2;70,3;yukari;guclu;yukselis;yukari;1,32;1,91;2;35,16;1,80;274592252;30,97;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;08.09.2026
CELHA;GUCLU AL;;89,3;33,3;26,0;29,9;16;1;guclu trend;25,7;57,8;39,7;yukari;guclu;yukselis;yukari;1,12;1,71;3;25,94;6,22;78626864;21,70;SAT;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;5;08.09.2026
ENJSA;izle;;89,1;29,3;28,8;31,0;32;3;ilimli;15,3;57,4;69,8;yukari;guclu;yukselis;yukari;1,06;1,30;2;115,3;2,04;531886971;103,75;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;SAT;NOTR;4;08.09.2026
AHGAZ;GUCLU AL;;88,9;34,9;30,0;24,0;10;0;guclu trend;29,8;64,0;85,3;yukari;guclu;yukselis;yukari;0,55;2,72;0;38,36;-1,49;118214933;35,70;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;4;08.09.2026
AGESA;izle;;88,7;34,1;29,6;25,0;40;4;guclu trend;27,7;60,4;80,5;yukari;guclu;yukselis;yukari;0,63;1,85;1;260;2,36;39516880;239,61;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;4;08.09.2026
ALARK;GUCLU AL;;88,7;33,7;30,0;25,0;10;0;guclu trend;26,7;65,0;45,4;yukari;guclu;yukselis;yukari;0,56;2,38;1;115;0,97;367144055;102,66;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;NOTR;6;08.09.2026
ISDMR;GUCLU AL;EVET;88,3;31,1;30,0;27,2;10;0;guclu trend;20,1;69,0;76,9;yukari;guclu;yukselis;yukari;0,96;2,25;0;59,65;0,25;103251883;52,22;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;NOTR;6;08.09.2026
INDES;GUCLU AL;;87,9;32,9;30,0;25,0;8;0;guclu trend;24,6;59,6;66,2;yukari;guclu;yukselis;yukari;0,59;1,73;2;11,8;-0,34;56577625;10,83;AL;POZITIF;AL;NEGATIF;AZALIYOR;AL;AL;NOTR;5;08.09.2026
KRPLS;GUCLU AL;;87,7;35,0;30,0;22,7;32;0;guclu trend;45,6;69,6;87,1;yukari;guclu;yukselis;yukari;6,10;3,24;1;12,14;-2,33;359792500;10,79;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;08.09.2026
ALTNY;AL;EVET;87,4;29,9;25,6;31,9;0;0;ilimli;16,8;57,1;72,5;yukari;guclu;yukselis;yukari;1,27;1,34;1;18,18;9,98;688366666;16,42;SAT;POZITIF;NOTR;NEGATIF;ARTIYOR;SAT;AL;NOTR;2;08.09.2026
AVGYO;izle;;87,2;23,6;30,0;33,6;10;0;guclu trend;21,3;62,9;52,0;asagi;guclu;yukselis;yukari;1,38;2,26;2;18,13;3,01;43049050;18,21;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;08.09.2026
KARSN;izle;;87,0;30,0;23,5;33,5;47;0;zayif;33,6;84,9;94,3;yukari;guclu;yukselis;yukari;3,09;5,10;0;14,15;1,51;1591283643;12,20;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;08.09.2026
TRCAS;GUCLU AL;;87,0;31,9;30,0;25,1;6;0;guclu trend;22,0;60,1;66,2;yukari;guclu;yukselis;yukari;0,71;1,92;3;48,98;0,25;35808200;44,01;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;NOTR;6;08.09.2026
YKBNK;AL;EVET;86,9;28,6;29,6;28,7;30;2;ilimli;15,6;62,8;65,2;yukari;guclu;yukselis;yukari;1,69;1,57;2;37,62;3,75;14362015100;34,06;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;08.09.2026
MANAS;GUCLU AL;;86,8;35,0;25,7;26,1;35;0;guclu trend;31,6;80,6;80,7;yukari;guclu;yukselis;yukari;0,77;3,86;2;39,46;-0,35;809253217;33,87;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;PAHALI (SAT);5;08.09.2026
IEYHO;GUCLU AL;;86,8;35,0;22,0;29,8;35;0;guclu trend;87,5;94,3;100,0;yukari;guclu;yukselis;yukari;0,99;11,69;0;219,9;1,34;256033968;208,14;AL;POZITIF;AL;POZITIF;ARTIYOR;SAT;SAT;PAHALI (SAT);4;08.09.2026
AKBNK;AL;;86,7;25,2;30,0;31,5;8;0;zayif;18,7;67,1;62,4;yukari;guclu;yukselis;yukari;2,01;1,98;1;74,95;2,60;24054779557;67,02;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;08.09.2026
ETYAT;GUCLU AL;;86,5;33,4;25,0;28,1;0;0;guclu trend;26,0;58,1;48,4;yukari;guclu;yukselis;yukari;0,96;1,77;2;15,69;-2,97;13292835;13,55;SAT;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;NOTR;5;08.09.2026
AKCNS;AL;;86,4;29,6;28,0;28,7;20;1;ilimli;16,2;62,4;50,4;yukari;guclu;yukselis;yukari;0,92;2,25;2;249,5;0,28;72196069;233,16;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;08.09.2026
SISE;GUCLU AL;EVET;85,9;21,9;30,0;34,0;18;0;zayif;21,9;71,6;66,7;yukari;guclu;yukselis;yukari;3,24;2,81;1;45,82;9,99;10761054725;39,09;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;08.09.2026
MARTI;GUCLU AL;;85,7;30,0;27,2;28,5;28;0;zayif;41,8;77,6;85,6;yukari;guclu;yukselis;yukari;0,95;3,84;0;2,18;4,81;272923513;1,70;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;08.09.2026
DOHOL;AL;;85,7;28,1;24,5;33,1;8;0;ilimli;13,6;53,2;64,2;yukari;guclu;yukselis;yukari;1,81;0,48;2;21,76;-0,27;428208360;20,39;AL;POZITIF;NOTR;POZITIF;ARTIYOR;SAT;AL;NOTR;4;08.09.2026
NETAS;GUCLU AL;;85,4;35,0;30,0;20,4;10;0;guclu trend;46,3;59,1;67,1;yukari;guclu;yukselis;yukari;0,75;2,34;2;95,05;-4,66;196026653;83,84;AL;POZITIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;3;08.09.2026
BRSAN;GUCLU AL;;85,4;35,0;26,0;24,4;20;0;guclu trend;34,2;63,2;56,7;yukari;guclu;yukselis;yukari;0,57;3,13;2;728,5;0,07;1183017707;637,64;SAT;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;NOTR;5;08.09.2026
PNSUT;GUCLU AL;;85,2;21,4;30,0;33,8;0;0;zayif;35,0;64,1;76,6;yukari;guclu;yukselis;yukari;1,38;1,53;0;12,08;-1,71;74449028;10,44;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;08.09.2026
TEHOL;GUCLU AL;;84,6;35,0;29,0;20,6;10;1;guclu trend;48,5;57,2;78,4;yukari;guclu;yukselis;yukari;0,33;1,87;0;46,6;1,08;995138060;39,01;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;NOTR;6;08.09.2026
MRGYO;GUCLU AL;;84,6;28,0;30,0;26,6;8;0;zayif;36,5;65,1;65,9;yukari;guclu;yukselis;yukari;0,93;1,75;1;1,62;3,18;193438119;1,38;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;4;08.09.2026
KUVVA;izle;;84,4;35,0;22,2;27,2;42;3;guclu trend;32,2;49,5;49,1;yukari;guclu;yukselis;yukari;1,13;0,74;4;175;-3,85;42927850;163,41;SAT;NEGATIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;1;08.09.2026
CATES;GUCLU AL;;84,3;35,0;24,4;24,9;6;0;guclu trend;46,9;55,0;65,4;yukari;guclu;yukselis;yukari;1,03;1,92;3;63;-2,93;247891518;60,79;SAT;POZITIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;2;08.09.2026
SOKM;AL;;84,2;29,7;26,0;28,6;32;2;ilimli;16,3;64,2;65,5;yukari;guclu;yukselis;yukari;0,93;2,29;2;59;1,72;289065603;52,67;SAT;POZITIF;NOTR;POZITIF;AZALIYOR;AL;AL;NOTR;4;08.09.2026
VBTYZ;GUCLU AL;;84,2;35,0;24,7;24,5;20;1;guclu trend;34,2;58,6;72,4;yukari;guclu;yukselis;yukari;0,74;2,21;1;37,9;1,28;88258412;32,80;SAT;POZITIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;2;08.09.2026
EUKYO;GUCLU AL;;84,1;35,0;24,3;24,8;0;0;guclu trend;44,9;57,1;52,2;yukari;guclu;yukselis;yukari;0,76;1,69;1;13,65;0,37;10093588;12,26;SAT;POZITIF;AL;NEGATIF;ARTIYOR;AL;AL;PAHALI (SAT);4;08.09.2026
KZGYO;GUCLU AL;;83,7;24,2;24,5;35,0;35;0;zayif;28,0;83,0;87,9;yukari;guclu;yukselis;yukari;3,58;4,96;0;26,28;9,96;195104402;21,16;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;08.09.2026
KLSYN;GUCLU AL;;83,7;34,4;24,7;24,6;0;0;guclu trend;28,3;60,2;68,9;yukari;guclu;yukselis;yukari;0,64;1,85;0;15,94;-1,30;30619449;14,12;SAT;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;5;08.09.2026
ALKLC;izle;;83,6;35,0;23,6;25,0;45;1;guclu trend;62,8;84,8;48,2;yukari;guclu;yukselis;yukari;0,55;5,67;2;468;1,74;573513408;433,70;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;08.09.2026
OFSYM;GUCLU AL;;83,6;35,0;25,0;23,6;0;0;guclu trend;48,9;58,4;66,5;yukari;guclu;yukselis;yukari;0,32;1,71;1;67,3;0,52;59954138;58,06;SAT;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;3;08.09.2026
FLAP;GUCLU AL;EVET;83,5;25,0;29,5;29,0;0;0;zayif;31,1;63,9;70,1;yukari;guclu;yukselis;yukari;1,52;1,29;0;11,84;3,95;21018818;9,62;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;08.09.2026
HUNER;GUCLU AL;;83,5;32,8;18,7;32,0;22;2;guclu trend;25,5;49,6;62,0;yukari;guclu;yukselis;yukari;1,32;0,33;2;3,79;-2,82;209950711;3,50;SAT;NEGATIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;1;08.09.2026
NIBAS;GUCLU AL;EVET;83,4;20,1;30,0;33,3;18;1;zayif;26,6;68,1;73,0;yukari;guclu;yukselis;yukari;2,27;2,00;2;4,9;3,16;341339057;3,94;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;08.09.2026
GENIL;GUCLU AL;;83,3;35,0;26,0;22,3;28;2;guclu trend;38,8;58,1;63,6;yukari;guclu;yukselis;yukari;0,44;1,93;3;11,64;2,46;243840982;10,34;SAT;POZITIF;AL;NEGATIF;AZALIYOR;SAT;AL;NOTR;3;08.09.2026
BAGFS;AL;;83,0;18,0;30,0;35,0;10;0;zayif;36,5;68,6;48,3;yukari;guclu;yukselis;yukari;2,46;2,52;0;28,46;6,04;91319545;25,13;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;08.09.2026
KRDMD;GUCLU AL;;82,8;31,5;26,0;25,3;0;0;guclu trend;20,9;57,9;60,3;yukari;guclu;yukselis;yukari;0,76;1,79;0;45,98;1,73;2168279274;41,86;SAT;POZITIF;AL;POZITIF;AZALIYOR;SAT;AL;NOTR;4;08.09.2026
SAHOL;izle;;82,1;23,9;29,5;28,7;40;3;zayif;18,6;69,1;60,5;yukari;guclu;yukselis;yukari;1,03;2,04;1;96,5;2,60;3877846517;88,21;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;08.09.2026
KONYA;AL;;82,0;20,0;29,5;32,5;10;1;zayif;30,2;63,5;72,7;yukari;guclu;yukselis;yukari;3,26;1,75;1;4062,5;5,93;198132188;3704,36;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;08.09.2026
ISCTR;GUCLU AL;EVET;82,0;21,0;28,4;32,5;28;0;zayif;24,6;75,1;55,7;yukari;guclu;yukselis;yukari;2,66;3,09;1;14,35;9,96;25932921658;12,39;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;08.09.2026
SELEC;izle;;82,0;35,0;22,0;25,0;43;0;guclu trend;49,4;90,7;89,2;yukari;guclu;yukselis;yukari;0,32;6,91;0;375;2,74;737235000;320,16;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;PAHALI (SAT);5;08.09.2026
TRHOL;izle;;82,0;35,0;22,0;25,0;43;0;guclu trend;57,6;96,2;100,0;yukari;guclu;yukselis;yukari;0,39;8,32;0;3747,5;2,67;540576875;3144,71;AL;POZITIF;AL;POZITIF;ARTIYOR;SAT;AL;PAHALI (SAT);5;08.09.2026
ANELE;izle;;82,0;35,0;22,0;25,0;43;0;guclu trend;38,5;89,7;81,8;yukari;guclu;yukselis;yukari;0,34;6,31;0;218,6;1,77;492079530;182,84;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;PAHALI (SAT);5;08.09.2026
PETUN;GUCLU AL;;82,0;20,5;28,0;33,5;8;0;zayif;42,3;60,7;81,3;yukari;guclu;yukselis;yukari;1,93;1,01;0;12,04;-2,03;76976163;10,87;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;08.09.2026
TKFEN;GUCLU AL;;81,8;34,7;26,0;21,1;10;0;guclu trend;29,3;57,6;50,4;yukari;guclu;yukselis;yukari;0,75;2,39;1;216,1;4,40;1065078240;197,64;SAT;POZITIF;AL;NEGATIF;AZALIYOR;SAT;AL;NOTR;3;08.09.2026
TRMET;GUCLU AL;;81,4;31,2;26,0;24,2;0;0;guclu trend;20,2;56,1;64,3;yukari;guclu;yukselis;yukari;0,74;1,60;1;141,3;2,24;667240360;128,36;SAT;POZITIF;AL;POZITIF;AZALIYOR;SAT;AL;NOTR;4;08.09.2026
GARAN;AL;;80,8;19,7;27,9;33,3;30;2;zayif;16,5;62,0;63,5;yukari;guclu;yukselis;yukari;1,49;1,38;1;136;1,87;7077256808;124,55;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;08.09.2026
EGGUB;AL;;80,6;29,7;25,5;25,4;0;0;ilimli;18,9;57,3;69,8;yukari;guclu;yukselis;yukari;0,80;1,28;2;108,7;1,59;71323505;100,13;SAT;POZITIF;NOTR;NEGATIF;AZALIYOR;SAT;AL;NOTR;2;08.09.2026
EGPRO;izle;;80,3;25,3;29,8;25,2;8;0;guclu trend;25,5;58,3;62,8;asagi;guclu;yukselis;yukari;1,15;1,42;2;39,28;5,14;71301999;41,75;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;08.09.2026
PRZMA;GUCLU AL;EVET;80,2;33,1;26,0;21,2;22;2;guclu trend;25,0;58,0;50,7;yukari;guclu;yukselis;yukari;0,31;1,96;1;85,65;9,81;127303308;67,71;SAT;POZITIF;AL;POZITIF;ARTIYOR;SAT;AL;PAHALI (SAT);4;08.09.2026
SASA;AL;;80,1;15,1;30,0;35,0;10;0;zayif;16,7;68,5;75,5;yukari;guclu;yukselis;yukari;2,98;2,82;0;2,76;9,96;22281749310;2,33;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;08.09.2026
TRALT;AL;;79,7;29,5;24,0;26,2;10;1;ilimli;15,9;55,0;61,6;yukari;guclu;yukselis;yukari;0,92;1,14;2;53;3,31;5340038532;48,12;SAT;POZITIF;NOTR;NEGATIF;AZALIYOR;SAT;AL;NOTR;2;08.09.2026
BVSAN;AL;EVET;79,7;20,0;30,0;29,7;10;0;zayif;17,1;67,7;56,7;yukari;guclu;yukselis;yukari;1,20;2,42;2;121,7;9,94;89862428;104,02;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;08.09.2026
OZATD;izle;;79,0;35,0;22,6;21,4;48;2;guclu trend;45,1;64,1;88,4;yukari;guclu;yukselis;yukari;0,46;4,38;3;4560;-0,87;1206945360;4260,49;SAT;POZITIF;AL;POZITIF;ARTIYOR;SAT;SAT;PAHALI (SAT);3;08.09.2026
RALYH;izle;;78,6;31,0;26,0;21,6;32;3;ilimli;19,8;59,8;38,3;yukari;guclu;yukselis;yukari;0,98;1,87;2;273,75;3,79;558889916;235,06;SAT;POZITIF;NOTR;POZITIF;AZALIYOR;AL;AL;NOTR;4;08.09.2026
EKGYO;AL;;78,4;21,6;27,3;29,5;8;0;zayif;19,1;58,5;45,8;yukari;guclu;yukselis;yukari;1,15;1,13;2;20,44;2,40;3221214901;18,55;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;08.09.2026
BJKAS;izle;;78,0;27,0;25,0;26,0;0;0;guclu trend;33,1;52,9;53,0;asagi;guclu;yukselis;yukari;1,31;1,09;0;2,28;3,64;1422102070;2,68;SAT;POZITIF;AL;NEGATIF;AZALIYOR;SAT;AL;NOTR;3;08.09.2026
ORGE;GUCLU AL;;77,9;32,9;25,3;19,7;22;2;guclu trend;24,5;56,3;60,7;yukari;guclu;yukselis;yukari;0,46;1,19;2;23,34;1,48;74170576;20,44;SAT;POZITIF;AL;NEGATIF;AZALIYOR;SAT;AL;NOTR;3;08.09.2026
AKFIS;GUCLU AL;;77,1;31,5;24,4;21,2;16;1;guclu trend;21,1;54,5;62,8;yukari;guclu;yukselis;yukari;0,45;1,57;3;17,53;-3,58;172157888;16,36;SAT;POZITIF;AL;NEGATIF;ARTIYOR;SAT;AL;PAHALI (SAT);3;08.09.2026
ADGYO;AL;;76,8;30,8;24,7;21,3;10;0;ilimli;19,2;54,3;57,7;yukari;guclu;yukselis;yukari;0,68;0,95;4;59,25;-0,67;42638848;54,81;SAT;POZITIF;NOTR;NEGATIF;AZALIYOR;SAT;AL;NOTR;2;08.09.2026
OZSUB;GUCLU AL;EVET;75,9;29,9;25,1;20,9;16;1;guclu trend;25,9;51,1;36,5;yukari;guclu;yukselis;yukari;0,54;1,12;3;40,84;5,80;84535614;37,97;SAT;POZITIF;SAT;NEGATIF;ARTIYOR;SAT;AL;NOTR;2;08.09.2026
AKSA;GUCLU AL;EVET;75,6;25,4;20,5;29,7;0;0;ilimli;29,8;54,0;46,0;yukari;zayif;zayif;yukari;2,39;0,18;1;11,55;5,87;593922529;10,29;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;08.09.2026
DMLKT;GUCLU AL;;75,6;35,0;24,6;16,0;16;0;guclu trend;49,3;59,7;54,1;yukari;guclu;yukselis;yukari;0,55;2,55;3;6,92;-1,28;40662951;6,62;SAT;POZITIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;2;08.09.2026
MTRKS;GUCLU AL;EVET;75,4;32,0;26,0;17,4;0;0;guclu trend;22,2;58,7;58,4;yukari;guclu;yukselis;yukari;0,57;1,63;2;33,56;1,15;33536038;31,00;SAT;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;NOTR;5;08.09.2026
DENGE;AL;;75,3;16,6;29,6;29,1;22;2;zayif;26,7;60,5;81,4;yukari;guclu;yukselis;yukari;2,11;1,46;2;2,54;-0,78;121005448;2,22;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;UCUZ (AL);6;08.09.2026
