hisse;durum;yeni_sinyal;konfluans;trend_35;momentum_30;hacim_35;risk;uyumsuzluk;rejim;adx;rsi;mfi;supertrend;goreli_guc;usd_trend;haftalik_trend;hacim_orani;ema50_uzaklik_atr;dagitim_gun;kapanis;degisim%;islem_hacmi_tl;st_cizgisi;osc_macd;osc_rsi;osc_adx;osc_momentum;osc_atr;osc_wavetrend;osc_stochrsi;osc_sharpe;osc_al_sayisi;tarih
KUYAS;izle;;75,4;16,2;28,3;30,9;0;0;ilimli;20,2;63,3;76,7;asagi;guclu;yukselis;yukari;2,55;1,24;1;72,6;2,18;1561028066;72,64;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;NOTR;6;09.09.2026
EGEEN;AL;;75,1;11,1;30,0;34,0;22;0;zayif;19,9;67,4;71,6;yukari;guclu;yukselis;yukari;4,03;2,29;2;5777,5;4,33;334557693;5184,40;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;UCUZ (AL);5;09.09.2026
VESTL;AL;;75,0;14,4;30,0;30,5;0;0;zayif;28,5;69,0;83,9;yukari;guclu;yukselis;yukari;1,99;1,99;1;26,96;3,69;743903910;22,39;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;09.09.2026
CEMZY;AL;;74,8;35,0;23,6;16,3;0;0;guclu trend;30,4;51,9;60,4;yukari;guclu;yukselis;yukari;0,20;0,60;1;15;0,07;201260175;13,41;SAT;POZITIF;AL;NEGATIF;AZALIYOR;SAT;AL;NOTR;3;09.09.2026
DENGE;AL;;74,6;19,9;26,5;28,1;22;2;zayif;27,9;57,0;73,9;yukari;guclu;yukselis;yukari;1,35;0,98;2;2,49;-1,97;78550454;2,22;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;UCUZ (AL);6;09.09.2026
BUCIM;AL;;74,6;20,0;30,0;24,6;0;0;zayif;36,9;62,9;78,4;yukari;guclu;yukselis;yukari;0,59;2,00;1;5,84;1,39;20285637;5,33;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;UCUZ (AL);5;09.09.2026
ETYAT;AL;;74,1;29,8;20,8;23,5;6;0;guclu trend;24,9;49,4;46,8;yukari;guclu;yukselis;yukari;2,08;0,83;3;15;-4,40;28308900;13,55;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;09.09.2026
TRENJ;AL;;73,9;30,8;26,0;17,1;30;1;ilimli;19,2;59,4;72,5;yukari;guclu;yukselis;yukari;0,72;2,12;4;109,1;-0,55;170081336;98,12;SAT;POZITIF;NOTR;NEGATIF;ARTIYOR;AL;AL;NOTR;3;09.09.2026
EBEBK;izle;;73,8;22,3;19,8;31,6;0;0;ilimli;18,0;53,1;71,5;asagi;zayif;yukselis;yukari;2,92;0,65;1;83,5;2,77;160375862;87,54;SAT;POZITIF;NOTR;NEGATIF;ARTIYOR;SAT;AL;NOTR;2;09.09.2026
AKFIS;AL;;73,4;29,0;23,8;20,5;16;1;ilimli;19,7;52,7;58,4;yukari;guclu;yukselis;yukari;0,36;1,33;3;17,27;-1,48;133434669;16,36;SAT;POZITIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;PAHALI (SAT);1;09.09.2026
BIZIM;AL;EVET;72,7;14,0;28,4;30,3;10;1;zayif;24,1;64,8;70,1;yukari;guclu;yukselis;yukari;3,16;1,47;2;26,1;4,07;26539811;23,23;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;09.09.2026
TOASO;AL;;72,7;18,8;27,0;26,9;0;0;zayif;19,2;63,7;62,0;yukari;guclu;yukselis;yukari;1,32;1,26;1;292,75;0,34;1431457040;262,30;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;AL;NOTR;5;09.09.2026
BJKAS;izle;;71,8;27,0;25,7;19,1;0;0;guclu trend;31,5;54,9;53,9;asagi;guclu;yukselis;yukari;0,89;1,37;0;2,35;3,07;1030287212;2,68;SAT;POZITIF;AL;NEGATIF;AZALIYOR;SAT;AL;NOTR;3;09.09.2026
AVGYO;izle;;71,3;23,5;26,6;21,2;18;0;guclu trend;21,1;52,3;37,8;asagi;guclu;yukselis;yukari;2,86;0,70;3;16,52;-8,88;88973466;18,21;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;09.09.2026
METRO;AL;;70,6;28,1;17,8;24,7;0;0;ilimli;12,9;51,8;41,5;yukari;zayif;zayif;yukari;0,90;0,52;1;8,53;-0,12;54883197;7,70;SAT;POZITIF;NOTR;NEGATIF;AZALIYOR;AL;AL;NOTR;3;09.09.2026
HUNER;AL;;70,4;30,7;16,3;23,4;28;2;guclu trend;24,2;47,0;57,3;yukari;zayif;zayif;yukari;1,68;0,00;3;3,74;-1,32;277466082;3,50;SAT;NEGATIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;1;09.09.2026
YKBNK;AL;;70,3;25,5;25,3;19,5;30;2;ilimli;15,8;54,6;61,9;yukari;guclu;yukselis;yukari;1,50;0,64;2;36,6;-2,71;12664781082;34,06;AL;POZITIF;NOTR;NEGATIF;ARTIYOR;AL;AL;NOTR;4;09.09.2026
MIATK;AL;EVET;70,2;14,2;30,0;26,0;14;0;zayif;20,9;71,2;73,5;yukari;guclu;yukselis;yukari;4,72;2,01;3;37,26;0,38;3632737512;31,50;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;09.09.2026
DNISI;AL;EVET;70,2;14,9;26,3;29,0;10;1;zayif;15,6;59,0;60,3;yukari;guclu;yukselis;yukari;1,38;1,01;2;4,86;4,74;29066474;4,34;AL;POZITIF;NOTR;NEGATIF;ARTIYOR;AL;AL;NOTR;4;09.09.2026
EGPRO;izle;;69,1;25,1;27,2;16,7;8;0;guclu trend;25,2;54,7;56,6;asagi;guclu;yukselis;yukari;0,63;0,91;2;38,42;-2,19;37794522;41,75;AL;POZITIF;AL;NEGATIF;AZALIYOR;AL;AL;NOTR;5;09.09.2026
DURDO;izle;;69,0;22,7;24,4;21,9;40;4;ilimli;18,9;55,2;67,5;asagi;zayif;yukselis;yukari;0,49;0,82;0;5,15;-0,77;5340787;5,27;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;AL;NOTR;5;09.09.2026
DOHOL;AL;;68,9;26,5;17,0;25,4;6;0;ilimli;12,9;49,8;44,7;yukari;zayif;zayif;yukari;4,22;0,08;3;21,5;-1,19;1091240864;20,39;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;09.09.2026
DOCO;AL;;68,1;29,9;16,3;21,9;22;2;ilimli;16,9;48,3;37,4;yukari;zayif;zayif;yukari;0,53;0,31;2;11320;-1,44;25153040;10942,74;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;09.09.2026
ISBTR;izle;;68,1;28,0;17,2;22,9;32;3;ilimli;10,5;49,0;61,5;yukari;zayif;zayif;yukari;1,11;0,47;1;502017,5;0,20;2510088;482449,90;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;09.09.2026
KRDMA;AL;;68,0;35,0;24,0;9,0;16;1;guclu trend;44,0;55,9;71,9;yukari;guclu;yukselis;yukari;0,76;1,84;3;55,65;-1,85;566357451;53,49;SAT;POZITIF;AL;NEGATIF;AZALIYOR;SAT;AL;NOTR;3;09.09.2026
ENKAI;AL;;67,7;20,8;24,9;22,0;8;0;ilimli;21,0;59,5;75,3;yukari;zayif;yukselis;asagi;1,07;0,80;1;90,35;0,78;1786675677;82,95;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;09.09.2026
RGYAS;izle;;67,5;21,1;13,7;32,6;40;4;guclu trend;20,2;44,9;58,7;asagi;zayif;zayif;yukari;1,72;-0,28;2;200;1,16;937465200;214,80;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;AL;NOTR;1;09.09.2026
ARSAN;izle;;67,0;27,0;21,7;18,4;0;0;guclu trend;33,4;51,4;71,6;asagi;guclu;yukselis;yukari;0,46;0,84;2;3,86;-1,53;57702816;4,47;SAT;POZITIF;AL;NEGATIF;AZALIYOR;SAT;AL;NOTR;3;09.09.2026
ARMGD;izle;;66,8;20,9;16,7;29,2;28;2;ilimli;18,5;48,4;62,8;asagi;zayif;zayif;yukari;3,61;0,30;3;190;0,11;877809310;213,15;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;AL;PAHALI (SAT);1;09.09.2026
DSTKF;AL;;66,8;24,3;26,5;16,0;0;0;ilimli;20,4;61,9;98,3;yukari;guclu;yukselis;yukari;0,43;1,21;0;2470;0,41;1802208330;2030,15;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;PAHALI (SAT);6;09.09.2026
KGYO;izle;;66,4;29,0;12,3;25,0;16;1;zayif;19,7;42,8;44,8;yukari;zayif;yukselis;yukari;1,24;-0,43;3;11,1;-5,29;386545545;10,80;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;09.09.2026
CRFSA;izle;;66,2;27,0;23,2;16,0;46;4;guclu trend;53,2;51,0;56,6;asagi;guclu;yukselis;yukari;0,63;1,35;3;265,75;-3,54;561609475;337,96;SAT;POZITIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;2;09.09.2026
CVKMD;izle;;65,9;28,1;17,4;20,4;0;0;zayif;12,8;47,1;33,1;yukari;zayif;zayif;yukari;0,76;-0,12;2;15,6;1,43;433441258;14,58;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;09.09.2026
MTRKS;AL;;65,8;31,4;19,7;14,8;6;0;guclu trend;20,7;49,7;52,3;yukari;guclu;yukselis;yukari;0,71;0,56;3;31,68;-5,60;37978808;31,00;SAT;NEGATIF;AL;NEGATIF;ARTIYOR;AL;AL;NOTR;3;09.09.2026
SARKY;izle;;65,8;19,5;24,0;22,3;32;3;ilimli;16,4;55,4;65,8;yukari;guclu;yukselis;asagi;1,64;0,41;2;26,22;-0,46;299407570;23,35;AL;POZITIF;NOTR;NEGATIF;ARTIYOR;AL;AL;NOTR;4;09.09.2026
ATATP;AL;;65,4;35,0;22,4;8,0;22;2;guclu trend;44,3;50,0;25,2;yukari;guclu;yukselis;yukari;0,41;0,98;1;288;-2,21;175966560;267,66;SAT;POZITIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;2;09.09.2026
TNZTP;izle;;65,4;28,8;22,9;13,7;38;3;ilimli;18,0;52,7;43,4;yukari;guclu;yukselis;yukari;0,59;1,07;3;29,5;0,20;79923052;27,67;SAT;POZITIF;NOTR;NEGATIF;AZALIYOR;SAT;AL;NOTR;2;09.09.2026
TERA;AL;;65,3;18,3;30,0;17,0;18;1;zayif;25,0;69,3;84,7;yukari;guclu;yukselis;asagi;0,66;1,98;0;195,6;0,05;1821961775;183,66;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;UCUZ (AL);6;09.09.2026
SAYAS;AL;;65,1;32,6;18,1;14,4;0;0;guclu trend;23,8;47,7;56,8;yukari;guclu;yukselis;yukari;0,48;0,16;0;54,85;-1,70;71182849;51,71;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;09.09.2026
FROTO;izle;;64,9;13,5;27,5;23,9;32;3;zayif;26,0;65,3;62,0;yukari;guclu;yukselis;asagi;1,40;1,30;1;83,95;1,39;2421684243;76,70;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;09.09.2026
BRLSM;izle;;64,6;25,4;21,2;18,0;6;0;guclu trend;26,0;49,5;45,8;asagi;guclu;yukselis;yukari;3,65;0,28;3;19,08;-10,00;1190502229;24,25;SAT;NEGATIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;1;09.09.2026
GSDDE;izle;;64,2;30,8;16,1;17,3;0;0;zayif;19,1;48,4;54,3;yukari;zayif;zayif;yukari;0,57;-0,04;2;13,23;0,00;42526896;12,38;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;09.09.2026
RUZYE;AL;EVET;64,2;11,5;29,5;23,2;6;0;zayif;21,1;62,8;48,5;yukari;guclu;yukselis;asagi;2,52;1,27;3;9,85;7,18;171002215;7,82;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;09.09.2026
PRZMA;AL;;63,8;32,9;21,7;9,2;22;2;guclu trend;24,6;51,0;35,9;yukari;guclu;yukselis;yukari;0,32;0,94;2;78,55;-8,29;118203454;67,71;SAT;POZITIF;AL;POZITIF;ARTIYOR;SAT;AL;PAHALI (SAT);4;09.09.2026
FRIGO;izle;;63,5;14,4;25,5;23,6;10;1;zayif;16,0;58,5;61,3;asagi;guclu;yukselis;yukari;0,75;1,27;2;2,56;5,35;84348728;2,74;SAT;POZITIF;NOTR;POZITIF;ARTIYOR;SAT;AL;NOTR;3;09.09.2026
OYAKC;izle;;63,3;11,5;23,4;28,4;6;0;zayif;20,7;56,2;69,5;asagi;guclu;yukselis;yukari;0,93;1,09;3;22,38;-0,27;447130580;23,43;SAT;POZITIF;AL;NEGATIF;AZALIYOR;AL;AL;NOTR;4;09.09.2026
EFOR;izle;;63,3;20,2;19,9;23,1;40;4;ilimli;13,8;50,4;37,3;asagi;zayif;yukselis;yukari;0,97;0,57;1;18,59;-2,41;1425583482;20,83;SAT;POZITIF;NOTR;POZITIF;AZALIYOR;AL;AL;NOTR;4;09.09.2026
ARTMS;AL;;63,2;16,6;22,7;23,9;8;0;zayif;21,6;52,9;66,7;yukari;zayif;zayif;yukari;0,94;0,32;0;41;0,00;41950134;37,04;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;NOTR;5;09.09.2026
CANTE;AL;EVET;63,0;15,0;26,4;21,7;0;0;zayif;34,1;58,3;68,6;yukari;guclu;yukselis;asagi;1,67;0,56;1;1,33;0,00;806096069;1,23;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;UCUZ (AL);5;09.09.2026
KERVN;izle;;62,8;22,4;22,9;17,4;22;2;guclu trend;31,6;47,3;29,8;asagi;guclu;yukselis;yukari;0,36;0,75;2;9,19;-1,18;3774682;9,48;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;AL;PAHALI (SAT);1;09.09.2026
ISGYO;izle;;62,7;22,3;11,5;28,9;46;4;guclu trend;28,6;42,6;63,5;asagi;zayif;zayif;yukari;1,93;-0,54;3;25;1,21;102760250;26,59;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;09.09.2026
BLCYT;AL;;62,6;15,0;27,8;19,8;0;0;zayif;32,3;59,3;72,7;yukari;guclu;yukselis;asagi;1,84;0,54;2;2,31;2,67;188702918;1,88;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;09.09.2026
AVPGY;AL;EVET;62,3;14,8;25,4;22,1;0;0;zayif;21,9;57,4;66,2;yukari;guclu;yukselis;yukari;0,79;0,79;0;55,2;0,73;30066281;51,09;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;09.09.2026
EYGYO;AL;EVET;62,2;16,8;23,1;22,2;10;1;zayif;21,9;54,1;78,3;yukari;guclu;yukselis;asagi;1,17;0,64;2;2,67;1,91;22265928;2,31;SAT;POZITIF;AL;NEGATIF;AZALIYOR;SAT;AL;NOTR;3;09.09.2026
TTRAK;AL;EVET;61,6;12,4;24,1;25,1;18;0;zayif;23,4;56,6;57,8;yukari;zayif;yukselis;asagi;1,24;0,61;4;435;-0,63;55248045;409,01;AL;POZITIF;AL;NEGATIF;AZALIYOR;AL;AL;UCUZ (AL);5;09.09.2026
ODAS;izle;;61,0;15,1;20,0;26,0;40;4;ilimli;17,3;54,8;72,5;asagi;zayif;zayif;yukari;1,37;0,19;2;7,67;1,32;576117101;7,86;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;09.09.2026
ISBIR;AL;EVET;60,9;13,4;22,9;24,5;0;0;zayif;13,1;55,2;55,2;yukari;guclu;yukselis;yukari;0,76;1,00;1;74,45;3,40;1357745;70,46;SAT;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;4;09.09.2026
BOSSA;AL;EVET;60,6;12,7;23,9;24,1;6;0;zayif;13,2;54,7;45,9;yukari;zayif;yukselis;yukari;0,87;0,64;3;6,66;1,22;17225024;6,19;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;AL;NOTR;5;09.09.2026
NTGAZ;izle;;60,3;21,5;23,9;14,9;40;3;ilimli;23,6;55,9;73,5;yukari;zayif;yukselis;asagi;0,72;0,47;2;11,49;1,68;34000852;10,47;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;NOTR;6;09.09.2026
ARDYZ;izle;;59,9;30,4;18,6;10,8;0;0;guclu trend;39,3;46,4;36,3;yukari;guclu;yukselis;yukari;0,80;0,55;2;80,65;-1,41;352764794;80,55;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;09.09.2026
KLYPV;izle;;59,8;23,6;17,1;19,1;0;0;zayif;28,9;50,6;63,4;yukari;zayif;zayif;yukari;0,65;0,19;2;61,45;-0,08;106782833;59,40;SAT;POZITIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;2;09.09.2026
KORDS;izle;;59,6;24,2;19,0;16,4;10;0;guclu trend;22,7;47,5;38,3;asagi;zayif;yukselis;yukari;0,60;0,11;4;79,95;0,19;132067486;90,24;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;AL;NOTR;2;09.09.2026
TGSAS;izle;;59,5;21,2;22,3;16,0;0;0;guclu trend;20,9;50,8;68,1;asagi;guclu;yukselis;yukari;0,70;0,74;1;216;0,00;137198664;275,35;SAT;POZITIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;09.09.2026
DIRIT;izle;;59,4;17,2;20,4;21,9;0;0;zayif;15,2;48,9;58,9;yukari;guclu;yukselis;yukari;0,84;0,33;2;26;-3,70;1641198;25,07;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;09.09.2026
EREGL;izle;;58,8;14,6;19,6;24,6;0;0;ilimli;16,2;51,5;58,3;asagi;zayif;zayif;yukari;1,01;0,02;0;39,08;-2,10;6774363947;40,26;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;09.09.2026
NUHCM;izle;;58,8;10,7;23,5;24,6;0;0;zayif;18,8;58,8;51,3;yukari;zayif;zayif;asagi;2,39;0,59;1;222,8;3,15;36172917;204,30;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;09.09.2026
AKSA;izle;;58,6;22,2;18,2;18,2;0;0;zayif;28,2;49,1;53,5;yukari;zayif;zayif;asagi;1,15;-0,57;1;11,29;-2,25;273956874;10,46;AL;NEGATIF;AL;POZITIF;AZALIYOR;AL;AL;NOTR;5;09.09.2026
NIBAS;izle;;58,4;13,9;28,7;15,8;18;1;zayif;27,1;58,4;68,1;yukari;guclu;yukselis;asagi;1,18;0,93;2;4,56;-6,94;171694830;3,94;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;09.09.2026
HKTM;izle;;57,4;24,7;20,7;12,0;10;1;zayif;52,4;49,1;32,5;yukari;guclu;yukselis;yukari;0,39;0,18;2;12,77;-3,11;88003242;12,25;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;AL;NOTR;2;09.09.2026
GOZDE;izle;;57,1;10,5;19,8;26,8;0;0;ilimli;16,4;51,0;51,7;asagi;zayif;zayif;yukari;1,30;0,05;2;22,86;2,51;35524943;23,83;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;09.09.2026
BRKVY;izle;;56,7;20,0;24,5;12,1;0;0;zayif;36,6;52,2;68,6;yukari;guclu;yukselis;asagi;0,52;0,24;0;84,85;1,37;29312705;79,73;AL;POZITIF;AL;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);3;09.09.2026
BIGEN;izle;;56,4;22,4;7,9;26,0;0;0;guclu trend;35,6;39,5;62,7;asagi;zayif;zayif;yukari;4,23;-0,20;0;122,9;0,08;3357208051;157,93;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;PAHALI (SAT);0;09.09.2026
GEREL;izle;;56,3;13,7;17,8;24,8;28;2;ilimli;17,0;50,0;46,7;asagi;zayif;zayif;yukari;1,11;0,04;3;39,6;0,97;293688846;42,71;SAT;NEGATIF;NOTR;POZITIF;AZALIYOR;AL;AL;NOTR;3;09.09.2026
PSDTC;izle;;56,3;33,5;14,8;8,0;46;4;guclu trend;26,2;45,4;60,1;yukari;zayif;zayif;yukari;0,55;-0,07;3;148;-1,99;39208604;147,49;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;09.09.2026
TRGYO;izle;;56,2;21,9;16,0;18,3;6;0;zayif;18,7;49,9;60,8;yukari;zayif;zayif;yukari;0,60;-0,17;3;94,8;0,21;81060257;91,22;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;09.09.2026
ZOREN;izle;;55,9;15,0;22,9;18,0;8;0;zayif;39,4;61,5;68,5;yukari;zayif;zayif;asagi;2,26;0,24;1;2,48;3,33;344754564;2,18;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;UCUZ (AL);6;09.09.2026
GIPTA;izle;;55,8;19,6;23,6;12,6;0;0;zayif;29,5;50,7;68,1;asagi;guclu;yukselis;yukari;0,74;0,47;1;77,8;-1,27;461199489;89,39;SAT;POZITIF;AL;NEGATIF;AZALIYOR;SAT;AL;NOTR;3;09.09.2026
KNFRT;izle;;55,0;17,3;18,3;19,4;10;0;zayif;17,7;50,7;72,6;yukari;guclu;yukselis;yukari;0,91;0,10;4;12,41;-4,24;63816427;11,09;SAT;POZITIF;NOTR;NEGATIF;ARTIYOR;AL;AL;NOTR;3;09.09.2026
SONME;izle;;54,9;24,1;20,4;10,4;10;0;zayif;33,8;50,5;24,9;yukari;guclu;yukselis;yukari;0,37;0,31;4;136,6;-0,29;2521499;126,44;SAT;POZITIF;AL;NEGATIF;AZALIYOR;SAT;AL;NOTR;3;09.09.2026
INVES;izle;;54,6;21,4;21,4;11,9;6;0;guclu trend;22,0;46,5;48,6;asagi;guclu;yukselis;yukari;0,28;0,59;3;760;1,20;18645080;846,10;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;09.09.2026
GLRMK;izle;;54,3;8,4;21,0;25,0;38;3;zayif;25,3;54,0;59,6;asagi;guclu;yukselis;asagi;1,32;0,44;3;173;3,22;1052039469;178,38;SAT;POZITIF;AL;NEGATIF;ARTIYOR;AL;AL;NOTR;4;09.09.2026
KAYSE;izle;;54,3;15,0;23,5;15,8;8;0;zayif;31,9;56,6;72,6;yukari;zayif;yukselis;asagi;0,86;0,29;0;4,14;0,73;43913038;3,85;AL;POZITIF;AL;NEGATIF;ARTIYOR;AL;SAT;NOTR;4;09.09.2026
AYDEM;izle;;54,2;27,9;14,0;12,2;40;4;zayif;21,6;46,6;44,2;yukari;zayif;zayif;asagi;0,50;-0,28;2;25,66;0,16;64845386;24,22;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;AL;NOTR;2;09.09.2026
YIGIT;izle;;53,9;11,5;22,6;19,8;8;0;zayif;21,0;54,4;76,9;yukari;zayif;zayif;asagi;1,22;0,13;1;22,16;-0,09;93236206;20,59;AL;POZITIF;AL;NEGATIF;AZALIYOR;AL;SAT;NOTR;4;09.09.2026
FORTE;izle;;53,4;21,8;18,5;13,2;16;1;guclu trend;25,1;47,5;40,0;asagi;zayif;zayif;yukari;0,77;0,16;3;115;-1,37;207562350;130,93;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;AL;AL;NOTR;2;09.09.2026
ZRGYO;izle;;53,1;14,1;20,7;18,4;40;4;zayif;18,6;55,4;48,2;yukari;guclu;yukselis;yukari;0,81;1,02;2;19,48;-0,41;12835450;18,30;SAT;POZITIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;09.09.2026
YGGYO;izle;;52,9;21,3;14,7;16,9;0;0;zayif;14,4;46,3;43,8;yukari;zayif;zayif;yukari;0,61;-0,55;2;220,9;-0,41;19782920;215,58;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;09.09.2026
AEFES;izle;;52,4;14,9;18,5;19,0;0;0;zayif;27,0;52,3;54,5;asagi;zayif;zayif;asagi;1,15;-0,41;2;19,46;1,04;1235144959;19,51;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;09.09.2026
GOODY;izle;;52,3;12,0;24,3;16,0;0;0;zayif;16,8;57,4;47,7;yukari;guclu;yukselis;yukari;0,29;0,52;1;2,77;1,84;29544490;2,60;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;AL;NOTR;5;09.09.2026
TTKOM;izle;;52,3;9,7;21,9;20,7;0;0;zayif;16,2;57,5;52,1;yukari;zayif;zayif;asagi;1,49;0,16;2;55,4;1,65;2808645710;50,42;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;09.09.2026
ARCLK;izle;;52,2;9,1;19,7;23,4;0;0;zayif;14,9;55,5;56,6;yukari;zayif;zayif;asagi;1,45;-0,40;2;95,4;0,42;238918997;89,48;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;09.09.2026
DURKN;izle;;52,1;29,2;11,6;11,2;28;2;guclu trend;21,0;45,0;66,4;yukari;zayif;zayif;yukari;0,75;-0,33;3;20,6;-2,37;33215564;19,66;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;09.09.2026
BINBN;izle;;51,3;19,7;15,1;16,5;0;0;zayif;25,4;46,8;44,0;yukari;zayif;zayif;asagi;0,92;-0,32;2;175;0,00;54685575;165,95;SAT;NEGATIF;AL;NEGATIF;ARTIYOR;AL;AL;NOTR;3;09.09.2026
BIOEN;izle;;51,2;20,8;17,7;12,7;10;0;zayif;24,2;49,1;49,4;yukari;zayif;yukselis;yukari;0,47;0,18;4;18,58;-2,26;79714108;17,84;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;09.09.2026
HLGYO;izle;;50,6;15,0;17,6;18,0;38;3;zayif;35,3;54,0;81,0;yukari;zayif;zayif;asagi;2,57;-0,83;3;4,68;2,86;376669931;4,16;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;09.09.2026
KARTN;izle;;49,9;14,9;19,0;16,0;0;0;zayif;16,9;46,9;48,4;asagi;zayif;zayif;yukari;0,67;-0,22;1;167,5;-1,53;98609930;188,10;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;AL;AL;NOTR;3;09.09.2026
INTEM;izle;;49,7;11,2;16,2;22,3;0;0;zayif;20,2;51,6;51,2;yukari;zayif;zayif;asagi;1,22;-0,23;2;254,25;1,94;17954627;237,10;SAT;POZITIF;AL;NEGATIF;ARTIYOR;AL;AL;NOTR;4;09.09.2026
MNDRS;izle;;49,2;10,8;21,9;16,6;0;0;zayif;26,8;54,5;67,6;asagi;guclu;yukselis;asagi;1,65;0,67;2;11,58;-1,11;69446858;12,36;SAT;POZITIF;AL;NEGATIF;AZALIYOR;AL;AL;NOTR;4;09.09.2026
