hisse;durum;yeni_sinyal;konfluans;trend_35;momentum_30;hacim_35;risk;uyumsuzluk;rejim;adx;rsi;mfi;supertrend;goreli_guc;usd_trend;haftalik_trend;hacim_orani;ema50_uzaklik_atr;dagitim_gun;kapanis;degisim%;islem_hacmi_tl;st_cizgisi;osc_macd;osc_rsi;osc_adx;osc_momentum;osc_atr;osc_wavetrend;osc_stochrsi;osc_sharpe;osc_al_sayisi;tarih
KRDMA;izle;;36,5;22,4;6,1;8,0;20;1;zayif;32,1;37,7;39,8;asagi;zayif;zayif;yukari;0,66;-1,19;5;44,1;-4,55;362115199;56,58;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;18.09.2026
AKSGY;izle;;36,5;17,6;7,2;11,6;20;1;zayif;20,9;32,7;47,6;asagi;guclu;zayif;asagi;1,09;-1,79;4;9,27;-3,03;55637845;10,25;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;18.09.2026
AEFES;izle;;36,4;6,6;19,8;10,1;0;0;zayif;23,0;45,6;74,6;asagi;zayif;zayif;asagi;0,72;-1,16;2;18,79;-1,52;624467574;20,18;AL;NEGATIF;SAT;POZITIF;AZALIYOR;SAT;SAT;NOTR;2;18.09.2026
VESTL;izle;;36,2;20,0;16,2;0,0;0;0;zayif;34,9;44,4;65,9;yukari;guclu;zayif;asagi;0,51;-0,60;1;23,32;-3,24;197277849;22,39;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;18.09.2026
LMKDC;izle;;35,4;1,5;15,5;18,4;20;1;zayif;23,4;45,1;53,7;asagi;zayif;zayif;asagi;2,92;-1,77;4;22,3;0,27;299069136;23,16;SAT;NEGATIF;SAT;POZITIF;ARTIYOR;AL;AL;NOTR;3;18.09.2026
RGYAS;izle;;35,4;13,7;10,3;11,4;50;4;zayif;25,0;35,4;23,4;asagi;zayif;zayif;asagi;1,12;-1,65;4;190,4;-0,47;588362275;206,79;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;AL;NOTR;1;18.09.2026
ENKAI;izle;;35,1;4,6;17,5;13,0;6;0;zayif;23,0;46,0;57,2;asagi;guclu;zayif;asagi;0,62;-0,89;3;85,35;-0,47;781193187;92,02;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;18.09.2026
EPLAS;izle;;34,7;12,0;19,5;3,3;10;1;zayif;29,9;46,2;23,4;asagi;guclu;zayif;asagi;0,90;-0,50;1;5,59;-5,73;33255335;7,04;SAT;NEGATIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;2;18.09.2026
AKSA;izle;;34,7;13,2;16,2;5,3;0;0;zayif;24,0;43,8;58,7;yukari;zayif;zayif;asagi;0,96;-1,39;1;10,85;-2,43;193357210;10,52;AL;NEGATIF;SAT;POZITIF;ARTIYOR;SAT;AL;NOTR;3;18.09.2026
ALCAR;izle;;34,1;11,1;15,1;8,0;0;0;zayif;20,0;43,3;65,0;yukari;zayif;zayif;asagi;0,57;-1,29;1;679,5;-2,72;19381379;664,39;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);1;18.09.2026
TEHOL;izle;;33,7;22,4;3,3;8,0;10;1;zayif;33,8;31,5;75,3;asagi;zayif;zayif;asagi;0,10;-2,96;1;34,88;-9,96;210951624;43,57;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;18.09.2026
ALKLC;izle;;33,7;22,4;3,2;8,0;0;0;zayif;61,0;33,0;97,6;asagi;zayif;zayif;asagi;0,03;-2,16;0;379,25;-9,97;25820857;452,19;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;18.09.2026
TRGYO;izle;;33,6;10,3;15,4;8,0;6;0;zayif;17,9;42,0;48,9;asagi;guclu;zayif;asagi;0,90;-1,01;3;91,8;-0,22;96573600;96,70;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;18.09.2026
HURGZ;izle;;33,6;12,3;7,8;13,5;0;0;zayif;19,6;38,2;60,6;asagi;zayif;zayif;asagi;1,03;-1,35;2;6,69;-8,98;54670513;8,48;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;18.09.2026
KLSYN;izle;;33,5;22,4;5,6;5,4;0;0;zayif;30,3;34,0;63,6;asagi;zayif;zayif;asagi;1,03;-1,30;1;13,6;0,00;52456057;16,20;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;18.09.2026
ARMGD;izle;;33,4;14,4;5,6;13,3;28;2;zayif;22,4;37,8;51,2;asagi;zayif;zayif;asagi;1,02;-1,72;3;159,3;-9,95;240178362;205,67;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;AL;NOTR;1;18.09.2026
TSKB;izle;;32,6;0,8;17,4;14,4;10;1;zayif;17,6;45,9;48,9;asagi;guclu;zayif;asagi;1,35;-0,93;2;10,87;-3,12;321741782;11,64;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;18.09.2026
KRTEK;izle;;32,5;9,6;14,9;8,0;0;0;zayif;16,1;43,4;64,9;yukari;zayif;zayif;asagi;0,39;-1,39;2;5,38;-5,94;1516660;5,00;AL;NEGATIF;NOTR;POZITIF;ARTIYOR;AL;SAT;UCUZ (AL);3;18.09.2026
OTKAR;izle;;32,3;8,4;14,3;9,6;10;0;zayif;15,0;42,9;36,4;yukari;guclu;zayif;asagi;1,27;-1,54;5;304,75;-0,57;149019398;298,05;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;AL;UCUZ (AL);1;18.09.2026
ARDYZ;izle;;32,0;21,3;0,7;10,0;10;0;zayif;36,6;27,4;26,8;asagi;zayif;zayif;asagi;3,08;-2,91;4;61,4;1,82;1017688422;74,79;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;AL;NOTR;1;18.09.2026
BAGFS;izle;;32,0;7,4;9,7;14,9;10;1;zayif;33,5;38,3;49,0;asagi;guclu;zayif;asagi;1,02;-1,51;2;24,4;-5,72;26277995;29,23;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;18.09.2026
SNPAM;izle;;31,8;0,6;11,0;20,3;10;1;zayif;16,3;38,3;39,9;asagi;zayif;zayif;asagi;1,89;-2,48;2;18,53;0,54;1632604;20,04;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;AL;UCUZ (AL);1;18.09.2026
SELEC;izle;;31,8;22,4;1,4;8,0;0;0;zayif;42,0;29,5;73,7;asagi;zayif;zayif;asagi;0,09;-2,77;0;212,9;-9,98;74523516;281,65;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;AL;NOTR;1;18.09.2026
BJKAS;izle;;31,5;15,1;8,4;8,0;0;0;zayif;26,4;40,9;55,5;asagi;zayif;zayif;asagi;0,46;-1,04;1;1,92;-9,86;422660842;2,65;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;18.09.2026
EGPRO;izle;;31,4;13,7;7,6;10,0;10;0;zayif;22,7;39,5;36,6;asagi;zayif;zayif;asagi;1,62;-1,73;4;33,38;-8,45;89230248;40,99;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;18.09.2026
AZTEK;izle;;31,3;10,4;17,6;3,3;10;0;zayif;34,2;49,0;36,8;yukari;zayif;zayif;asagi;0,90;-1,38;4;3,8;9,83;19025240;3,20;AL;NEGATIF;SAT;POZITIF;ARTIYOR;AL;AL;NOTR;4;18.09.2026
ANELE;izle;;31,3;22,4;0,8;8,0;0;0;zayif;34,4;27,8;34,4;asagi;zayif;zayif;asagi;0,09;-2,96;0;105,1;-9,94;53478979;148,48;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;PAHALI (SAT);0;18.09.2026
MEPET;izle;;31,1;0,4;12,4;18,3;0;0;zayif;14,9;44,0;50,4;asagi;zayif;zayif;asagi;1,74;-1,05;1;18,9;5,88;12930378;22,37;SAT;NEGATIF;NOTR;POZITIF;ARTIYOR;SAT;SAT;NOTR;1;18.09.2026
GMTAS;izle;;30,5;20,9;6,6;3,1;0;0;zayif;18,4;37,6;54,3;asagi;zayif;zayif;asagi;0,89;-1,46;1;41,82;-4,91;124922780;50,60;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;18.09.2026
EREGL;izle;;30,3;11,8;8,7;9,8;10;1;zayif;18,3;41,7;30,5;asagi;zayif;zayif;asagi;0,79;-1,54;2;36,42;0,77;4498056616;40,26;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;18.09.2026
DNISI;izle;;29,6;9,7;11,9;8,0;10;1;zayif;16,4;41,1;59,2;yukari;guclu;zayif;asagi;0,53;-1,15;2;4,4;-1,35;9866688;4,36;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;18.09.2026
ARASE;izle;;29,0;21,6;5,8;1,6;46;4;zayif;24,0;38,2;54,3;asagi;zayif;zayif;asagi;0,71;-1,76;3;107,1;-6,79;22480718;126,57;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;AL;NOTR;1;18.09.2026
OZRDN;izle;;28,7;16,6;5,1;6,9;0;0;zayif;23,0;34,6;42,7;yukari;zayif;zayif;asagi;1,11;-1,65;2;25,9;-8,67;8351947;25,56;SAT;NEGATIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;1;18.09.2026
ULKER;izle;;28,1;1,7;11,5;14,9;38;3;zayif;24,2;42,3;58,4;asagi;guclu;zayif;asagi;0,96;-2,04;3;87,5;-2,34;532930125;95,05;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;AL;UCUZ (AL);1;18.09.2026
DOHOL;izle;;28,0;4,7;8,9;14,4;10;0;zayif;16,2;37,3;31,7;asagi;guclu;zayif;asagi;1,77;-1,61;5;20,2;-3,16;468766068;22,71;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;AL;NOTR;1;18.09.2026
DZGYO;izle;;28,0;12,7;12,8;2,4;0;0;zayif;24,2;43,6;59,6;yukari;guclu;zayif;asagi;0,85;-1,24;2;7,09;-0,84;19010807;6,97;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;18.09.2026
TABGD;izle;;27,9;0,9;13,0;14,0;0;0;zayif;18,3;41,8;47,5;asagi;guclu;zayif;asagi;0,87;-1,38;2;230;-0,65;142143910;247,65;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;AL;AL;NOTR;2;18.09.2026
ISCTR;izle;;27,7;1,9;21,7;4,1;6;0;zayif;26,0;51,5;69,5;asagi;guclu;yukselis;asagi;0,66;0,15;3;13,26;-0,82;7444377486;14,36;SAT;POZITIF;SAT;POZITIF;AZALIYOR;SAT;AL;NOTR;3;18.09.2026
BANVT;izle;;27,6;1,4;8,1;18,0;0;0;zayif;15,7;34,8;50,3;asagi;zayif;zayif;asagi;3,09;-2,46;2;142,5;0,78;51350873;154,95;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;18.09.2026
GESAN;izle;;27,4;5,4;4,0;18,0;10;1;zayif;37,8;22,3;13,2;asagi;zayif;zayif;asagi;3,46;-4,92;1;48,36;0,62;3432399167;62,22;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;18.09.2026
KNFRT;izle;;27,4;8,3;8,5;10,7;0;0;zayif;14,3;38,9;41,5;yukari;zayif;zayif;asagi;0,82;-1,54;2;11,15;-9,13;38633078;11,09;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;18.09.2026
OZYSR;izle;;27,3;4,8;6,2;16,3;0;0;zayif;25,0;39,2;41,9;asagi;zayif;zayif;asagi;1,20;-1,75;2;11,04;1,75;37719794;13,27;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;18.09.2026
ISGYO;izle;;27,3;8,7;8,7;10,0;0;0;zayif;21,1;39,4;35,1;asagi;zayif;zayif;asagi;1,86;-1,36;1;23,16;-1,03;83806081;25,73;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;AL;NOTR;1;18.09.2026
PETUN;izle;;27,2;7,0;9,8;10,4;32;3;zayif;39,0;38,3;55,1;asagi;guclu;zayif;asagi;0,30;-1,44;2;10,81;-3,48;11752459;12,49;SAT;NEGATIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;1;18.09.2026
FZLGY;izle;;26,9;1,6;11,3;14,0;0;0;zayif;23,5;36,1;46,6;asagi;zayif;zayif;asagi;1,39;-3,20;2;8,28;-9,90;238212578;9,66;AL;NEGATIF;SAT;POZITIF;ARTIYOR;AL;SAT;UCUZ (AL);3;18.09.2026
INVEO;izle;;26,5;1,0;7,5;18,0;6;0;zayif;19,7;36,7;46,7;asagi;zayif;zayif;asagi;3,91;-2,40;3;6,38;3,74;111663526;6,92;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;AL;UCUZ (AL);1;18.09.2026
TCELL;izle;;26,5;1,5;11,1;13,8;0;0;zayif;23,1;42,2;59,1;asagi;zayif;zayif;asagi;0,84;-1,57;2;97,2;-1,97;3045145655;105,37;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;18.09.2026
TDGYO;izle;;26,4;12,0;6,4;8,0;0;0;zayif;33,7;38,4;69,6;asagi;zayif;zayif;asagi;0,37;-1,50;1;14,94;-10,00;9470272;19,91;SAT;NEGATIF;AL;NEGATIF;ARTIYOR;SAT;SAT;UCUZ (AL);1;18.09.2026
AKFYE;izle;;26,3;6,9;9,5;10,0;0;0;zayif;18,3;42,5;55,7;asagi;zayif;zayif;asagi;0,82;-1,11;1;22;1,85;207372242;26,16;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;18.09.2026
DOCO;izle;;26,3;7,8;5,1;13,4;32;2;zayif;19,1;30,6;10,1;asagi;zayif;zayif;asagi;2,26;-2,19;4;10447,5;-1,44;100546740;11429,62;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;18.09.2026
RNPOL;izle;;26,3;4,3;12,0;10,0;32;2;zayif;21,4;42,8;12,7;asagi;zayif;zayif;asagi;2,52;-1,18;5;2,19;6,83;20880877;2,47;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;AL;NOTR;1;18.09.2026
DSTKF;izle;;26,2;11,1;7,1;8,0;0;0;zayif;17,7;39,7;93,5;asagi;zayif;zayif;asagi;0,05;-1,87;1;1984;-9,98;171905664;2529,67;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;18.09.2026
MANAS;izle;;26,2;18,0;0,2;8,0;0;0;zayif;26,0;25,6;63,0;asagi;zayif;zayif;asagi;0,04;-3,18;1;24,4;-9,96;29208386;32,10;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;18.09.2026
KERVN;izle;;26,1;22,0;2,4;1,7;22;2;zayif;26,5;33,0;36,5;asagi;zayif;zayif;asagi;0,80;-3,15;1;6,75;-5,99;7199975;8,99;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;18.09.2026
EKGYO;izle;;26,0;6,5;17,1;2,4;10;1;zayif;23,2;45,3;45,6;asagi;guclu;zayif;asagi;0,69;-0,82;2;19,01;-1,20;2422961277;21,83;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;18.09.2026
GLYHO;izle;;26,0;9,8;5,7;10,6;50;4;zayif;21,7;35,5;34,3;asagi;zayif;zayif;asagi;1,46;-2,26;4;15,33;-2,67;74563710;17,17;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;AL;NOTR;1;18.09.2026
VBTYZ;izle;;25,8;22,3;1,9;1,7;50;5;zayif;29,9;31,3;13,7;asagi;zayif;zayif;asagi;0,80;-2,20;4;28,8;-6,43;53751917;35,36;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;AL;NOTR;1;18.09.2026
LILAK;izle;;25,8;1,1;6,7;18,0;28;2;zayif;20,1;34,0;65,5;asagi;zayif;zayif;asagi;6,25;-2,98;3;26,3;1,54;544074570;28,71;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;AL;NOTR;1;18.09.2026
CATES;izle;;25,8;16,1;1,7;8,0;6;0;zayif;33,9;30,6;41,6;asagi;zayif;zayif;asagi;0,03;-2,18;3;45,96;-9,97;3549491;61,13;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;18.09.2026
BLUME;izle;;25,6;6,1;10,8;8,7;16;1;zayif;20,0;39,7;36,2;asagi;guclu;zayif;asagi;0,74;-1,04;3;34,9;-8,88;82243979;43,39;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;AL;UCUZ (AL);1;18.09.2026
KUVVA;izle;;25,5;13,5;2,1;9,9;42;3;zayif;27,4;30,1;27,3;asagi;zayif;zayif;asagi;1,29;-1,92;4;141,9;-9,96;29705488;188,69;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;18.09.2026
ATSYH;izle;;25,3;20,5;4,4;0,4;38;3;zayif;15,4;38,8;42,9;asagi;zayif;zayif;asagi;0,72;-1,97;3;101,7;-10,00;2869466;123,52;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;AL;NOTR;1;18.09.2026
KZGYO;izle;;25,2;7,4;9,7;8,0;0;0;zayif;36,2;40,1;71,7;asagi;zayif;zayif;asagi;0,04;-1,32;1;20,26;-9,96;3662805;26,51;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;18.09.2026
KARSN;izle;;25,1;12,4;4,7;8,0;0;0;zayif;36,4;37,7;73,7;asagi;zayif;zayif;asagi;0,46;-1,96;0;9,48;-9,97;228905085;13,23;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;18.09.2026
LIDFA;izle;;24,3;0,7;9,7;14,0;10;0;zayif;16,9;42,2;45,2;asagi;zayif;zayif;asagi;2,37;-1,97;4;1,61;7,33;63730464;1,70;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;AL;NOTR;1;18.09.2026
MGROS;izle;;24,3;2,4;13,2;8,7;6;0;zayif;38,2;41,8;62,0;asagi;zayif;zayif;asagi;0,74;-2,64;3;525;0,10;1298516625;553,46;AL;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;AL;NOTR;2;18.09.2026
MRSHL;izle;;24,1;14,7;9,4;0,0;0;0;zayif;21,5;41,6;40,3;yukari;zayif;zayif;asagi;0,48;-1,30;1;1544;-2,71;28665904;1462,12;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;18.09.2026
KRDMB;izle;;24,1;8,6;5,4;10,0;0;0;zayif;38,6;29,7;17,5;asagi;zayif;zayif;asagi;2,36;-3,17;2;88,3;-6,11;407526575;110,96;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;AL;AL;PAHALI (SAT);2;18.09.2026
SAHOL;izle;;24,0;1,4;13,3;9,3;28;2;zayif;22,3;42,5;58,6;asagi;guclu;zayif;asagi;0,98;-1,13;3;88,05;-2,81;3211791397;96,46;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;18.09.2026
MAALT;izle;;23,7;7,0;7,5;9,3;40;5;zayif;30,7;36,3;45,5;asagi;zayif;zayif;asagi;0,78;-2,20;2;942;-4,56;37384212;1087,30;SAT;NEGATIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;1;18.09.2026
IDGYO;izle;;23,6;2,4;11,1;10,0;10;0;zayif;38,9;35,5;29,1;asagi;zayif;zayif;asagi;1,54;-3,47;4;2,65;7,72;6212732;2,97;AL;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;AL;NOTR;2;18.09.2026
POLHO;izle;;23,2;12,9;1,3;9,1;32;2;zayif;28,0;27,5;30,7;asagi;zayif;zayif;asagi;1,16;-2,52;4;19,5;-4,32;41728557;22,66;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;AL;NOTR;1;18.09.2026
PRZMA;izle;;23,2;21,4;1,8;0,0;22;2;zayif;22,3;31,0;19,7;asagi;zayif;zayif;asagi;0,01;-2,82;2;51;-9,97;527187;71,56;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;18.09.2026
GLRMK;izle;;23,1;1,8;3,3;18,0;32;3;zayif;25,3;32,6;25,0;asagi;zayif;zayif;asagi;4,02;-2,66;2;140;1,67;3083532620;167,95;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;18.09.2026
MAVI;izle;;23,0;2,4;8,4;12,2;6;0;zayif;29,5;40,5;40,6;asagi;zayif;zayif;asagi;3,62;-2,08;3;34,98;-7,26;840806145;38,42;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;AL;AL;UCUZ (AL);2;18.09.2026
KUYAS;izle;;22,8;4,5;0,3;18,0;0;0;zayif;23,0;24,8;46,9;asagi;zayif;zayif;asagi;1,49;-4,35;0;50,85;-9,92;1028787539;64,06;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;18.09.2026
CEMZY;izle;;22,7;11,5;3,2;8,0;0;0;zayif;23,1;32,5;35,8;asagi;zayif;zayif;asagi;0,02;-2,39;2;11,52;-9,93;5688219;14,99;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;18.09.2026
FROTO;izle;;22,5;1,9;11,7;9,0;32;3;zayif;25,9;42,3;54,8;asagi;guclu;zayif;asagi;1,00;-1,70;2;76;-1,87;1754124460;83,94;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);0;18.09.2026
TURGG;izle;;22,5;7,4;7,1;8,0;32;3;zayif;32,4;37,5;62,5;asagi;zayif;zayif;asagi;0,39;-1,50;0;25,44;-6,47;13432600;32,13;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;18.09.2026
KSTUR;izle;;22,3;10,2;12,1;0,0;0;0;zayif;27,9;38,7;28,4;yukari;zayif;zayif;asagi;0,64;-3,18;1;2150;-3,37;1128750;2128,87;AL;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);1;18.09.2026
PATEK;izle;;22,2;6,3;7,9;8,0;0;0;zayif;21,8;41,9;52,9;asagi;zayif;zayif;asagi;0,45;-1,39;1;18,49;-9,89;269411651;25,56;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;18.09.2026
EUPWR;izle;;22,2;5,4;6,8;10,0;10;1;zayif;34,5;34,3;35,8;asagi;zayif;zayif;asagi;2,22;-3,16;2;62,35;9,96;3687255859;76,39;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;AL;NOTR;1;18.09.2026
CVKMD;izle;;22,2;9,2;6,9;6,1;6;0;zayif;21,0;34,6;25,2;asagi;zayif;zayif;asagi;1,07;-2,13;3;13,71;-3,11;462222806;15,92;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;AL;NOTR;1;18.09.2026
ARTMS;izle;;22,1;9,0;8,2;4,9;0;0;zayif;19,4;38,6;45,8;yukari;zayif;zayif;asagi;0,99;-1,37;2;37,06;-3,74;36373686;37,04;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;18.09.2026
IHLAS;izle;;22,1;7,0;10,2;4,9;0;0;zayif;33,6;41,8;31,5;asagi;zayif;zayif;asagi;0,99;-2,03;2;1;-2,91;135449982;1,20;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);1;18.09.2026
PGSUS;izle;;22,0;0,6;12,6;8,7;0;0;zayif;16,7;43,5;71,3;asagi;guclu;zayif;asagi;0,66;-1,64;2;147,6;-1,73;1144366859;158,55;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);0;18.09.2026
JANTS;izle;;22,0;7,0;15,0;0,0;40;4;zayif;40,7;44,0;32,6;asagi;guclu;zayif;asagi;0,43;-0,90;2;15,1;-2,45;31706225;17,51;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;18.09.2026
GEDIK;izle;;21,6;1,9;5,8;14,0;0;0;zayif;25,7;30,9;42,7;asagi;zayif;zayif;asagi;4,03;-3,42;2;5,25;5,21;133432567;5,68;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;AL;NOTR;1;18.09.2026
NUHCM;izle;;21,4;1,0;7,9;12,5;10;1;zayif;19,1;34,6;37,7;asagi;zayif;zayif;asagi;1,83;-1,94;2;204,2;-2,72;24599974;227,87;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;18.09.2026
BRISA;izle;;21,3;0,8;9,7;10,8;0;0;zayif;17,8;41,2;57,4;asagi;zayif;zayif;asagi;1,28;-2,15;2;73,4;-2,13;16299351;80,43;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;UCUZ (AL);0;18.09.2026
USHOL;izle;;21,0;4,8;6,2;10,0;40;4;zayif;25,5;32,3;41,7;asagi;zayif;zayif;asagi;1,39;-2,66;1;62;6,71;50980988;76,85;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;AL;NOTR;1;18.09.2026
TTKOM;izle;;21,0;0,9;16,8;3,3;0;0;zayif;19,0;46,4;58,5;asagi;guclu;zayif;asagi;0,80;-1,04;1;52,45;-0,66;1854772409;59,69;SAT;NEGATIF;NOTR;POZITIF;AZALIYOR;SAT;SAT;NOTR;1;18.09.2026
VESBE;izle;;21,0;15,0;6,0;0,0;0;0;zayif;32,1;36,9;77,4;yukari;zayif;zayif;asagi;0,41;-2,10;2;5,14;-4,46;56286809;5,12;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);1;18.09.2026
SKBNK;izle;;20,9;1,6;11,3;8,0;10;1;zayif;23,7;36,1;49,1;asagi;zayif;zayif;asagi;0,62;-6,31;1;6,1;-2,56;538390179;7,05;AL;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;18.09.2026
PCILT;izle;;20,9;8,8;10,9;1,2;0;0;zayif;13,4;41,2;27,5;asagi;zayif;zayif;asagi;0,77;-1,32;2;29,76;-3,19;45700676;34,31;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;18.09.2026
ADGYO;izle;;20,8;11,6;2,3;7,0;10;0;zayif;23,4;31,3;41,5;asagi;zayif;zayif;asagi;1,12;-2,25;4;49,14;-0,77;57423972;58,51;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;18.09.2026
TCKRC;izle;;20,8;9,8;0,9;10,0;0;0;zayif;31,0;26,6;30,7;asagi;zayif;zayif;asagi;1,30;-3,09;2;116,5;-0,43;434094262;138,92;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;18.09.2026
