hisse;durum;yeni_sinyal;konfluans;trend_35;momentum_30;hacim_35;risk;uyumsuzluk;rejim;adx;rsi;mfi;supertrend;goreli_guc;usd_trend;haftalik_trend;hacim_orani;ema50_uzaklik_atr;dagitim_gun;kapanis;degisim%;islem_hacmi_tl;st_cizgisi;osc_macd;osc_rsi;osc_adx;osc_momentum;osc_atr;osc_wavetrend;osc_stochrsi;osc_sharpe;osc_al_sayisi;tarih
MARTI;GUCLU AL;;90,9;30,0;29,5;31,4;28;0;zayif;36,0;72,9;82,3;yukari;guclu;yukselis;yukari;2,12;3,20;0;2,01;-5,63;518920781;1,68;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;04.09.2026
NETAS;GUCLU AL;;90,6;35,0;30,0;25,6;28;0;guclu trend;44,9;69,0;70,7;yukari;guclu;yukselis;yukari;0,83;3,96;1;103,1;4,14;220818961;83,84;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;04.09.2026
DMLKT;GUCLU AL;;90,5;35,0;30,0;25,5;16;0;guclu trend;51,7;59,5;67,6;yukari;guclu;yukselis;yukari;2,09;2,59;3;6,86;-3,92;155334712;6,62;AL;POZITIF;AL;POZITIF;ARTIYOR;SAT;SAT;NOTR;4;04.09.2026
VBTYZ;GUCLU AL;;90,0;35,0;30,0;25,0;20;1;guclu trend;33,3;63,7;68,2;yukari;guclu;yukselis;yukari;0,49;2,97;0;39;5,12;61989408;32,80;AL;POZITIF;AL;POZITIF;ARTIYOR;SAT;SAT;NOTR;4;04.09.2026
DEVA;GUCLU AL;;89,5;35,0;30,0;24,5;28;0;guclu trend;43,5;65,6;70,2;yukari;guclu;yukselis;yukari;0,49;3,55;1;92,45;2,10;45546879;83,43;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;4;04.09.2026
ETYAT;GUCLU AL;;89,4;33,6;30,0;25,8;10;0;guclu trend;26,4;65,3;47,8;yukari;guclu;yukselis;yukari;0,75;2,37;1;16,13;0,00;11142523;13,55;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;NOTR;6;04.09.2026
BAHKM;izle;;88,9;35,0;27,2;26,7;46;1;guclu trend;44,7;77,6;74,2;yukari;guclu;yukselis;yukari;0,80;4,08;1;171,1;9,96;176118534;138,64;AL;POZITIF;AL;POZITIF;ARTIYOR;SAT;SAT;NOTR;4;04.09.2026
AGESA;izle;;88,8;33,8;30,0;25,0;40;4;guclu trend;27,0;61,4;82,0;yukari;guclu;yukselis;yukari;0,58;1,81;1;259;1,57;37886779;239,61;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;4;04.09.2026
GUBRF;GUCLU AL;;88,5;34,5;28,6;25,3;10;1;guclu trend;28,7;56,4;73,1;yukari;guclu;yukselis;yukari;0,95;0,91;1;478,75;-0,73;1750092169;437,48;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;4;04.09.2026
ALARK;GUCLU AL;;88,4;33,6;30,0;24,8;8;0;guclu trend;26,5;60,5;50,2;yukari;guclu;yukselis;yukari;0,71;1,69;1;112;0,27;471246048;99,73;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;NOTR;6;04.09.2026
AVOD;GUCLU AL;;87,9;25,0;27,9;35,0;34;0;zayif;34,4;76,1;87,6;yukari;guclu;yukselis;yukari;6,50;3,08;3;4,71;7,78;240720597;3,76;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;04.09.2026
INDES;GUCLU AL;;87,7;33,1;30,0;24,6;0;0;guclu trend;25,2;58,4;72,1;yukari;guclu;yukselis;yukari;0,66;1,53;2;11,7;2,63;61570548;10,83;AL;POZITIF;AL;POZITIF;ARTIYOR;SAT;SAT;NOTR;4;04.09.2026
RYSAS;GUCLU AL;;87,7;35,0;30,0;22,7;10;0;guclu trend;36,1;63,7;81,6;yukari;guclu;yukselis;yukari;0,58;2,70;1;28,3;0,21;268429858;24,77;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;4;04.09.2026
ARDYZ;GUCLU AL;;87,5;35,0;26,0;26,5;0;0;guclu trend;46,3;53,5;58,5;yukari;guclu;yukselis;yukari;1,09;1,63;2;85,75;3,75;520904839;80,55;SAT;POZITIF;AL;NEGATIF;ARTIYOR;SAT;AL;NOTR;3;04.09.2026
AKCNS;AL;;86,4;28,9;25,0;32,5;10;1;ilimli;14,2;55,5;49,9;yukari;guclu;yukselis;yukari;1,18;1,48;2;243,9;0,62;95880992;231,75;SAT;POZITIF;NOTR;POZITIF;ARTIYOR;SAT;AL;NOTR;3;04.09.2026
BRKVY;GUCLU AL;;85,8;26,7;30,0;29,2;0;0;zayif;39,2;63,6;78,8;yukari;guclu;yukselis;yukari;1,34;1,60;0;90,7;-2,94;77314222;79,73;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;UCUZ (AL);5;04.09.2026
HUNER;GUCLU AL;;85,8;33,6;28,9;23,3;22;2;guclu trend;26,5;55,4;63,9;yukari;guclu;yukselis;yukari;0,70;1,02;2;3,89;0,26;111150285;3,50;AL;POZITIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;3;04.09.2026
BIMAS;GUCLU AL;;85,5;33,3;26,0;26,2;0;0;guclu trend;25,5;59,9;54,2;yukari;guclu;yukselis;yukari;0,77;2,01;1;415,75;0,73;3316551250;383,65;SAT;POZITIF;AL;NEGATIF;AZALIYOR;AL;SAT;NOTR;3;04.09.2026
BOBET;izle;;85,4;30,0;30,0;25,4;50;3;zayif;39,0;63,8;66,1;yukari;guclu;yukselis;yukari;1,41;2,20;0;21,96;-0,90;272375809;19,08;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;04.09.2026
EUKYO;GUCLU AL;;85,4;35,0;26,0;24,4;10;0;guclu trend;45,5;60,1;56,7;yukari;guclu;yukselis;yukari;0,62;2,11;2;13,8;2,15;8691392;12,26;SAT;POZITIF;AL;NEGATIF;ARTIYOR;AL;AL;PAHALI (SAT);4;04.09.2026
KUVVA;GUCLU AL;;85,1;35,0;26,0;24,1;26;1;guclu trend;34,9;62,3;76,4;yukari;guclu;yukselis;yukari;0,59;2,20;3;190,5;5,37;23170325;163,41;SAT;POZITIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;2;04.09.2026
MRGYO;GUCLU AL;EVET;84,3;24,5;29,5;30,3;0;0;zayif;35,8;61,5;62,0;yukari;guclu;yukselis;yukari;1,25;1,29;1;1,57;3,97;239507428;1,38;AL;POZITIF;AL;POZITIF;ARTIYOR;SAT;SAT;NOTR;4;04.09.2026
POLHO;GUCLU AL;;83,1;34,8;22,9;25,5;10;1;guclu trend;29,4;54,5;26,2;yukari;guclu;yukselis;yukari;0,78;0,97;1;22,4;-2,01;30652339;20,89;SAT;POZITIF;AL;NEGATIF;AZALIYOR;AL;AL;NOTR;4;04.09.2026
TEHOL;GUCLU AL;;83,1;30,4;24,5;28,1;10;1;guclu trend;55,9;53,8;78,9;yukari;guclu;yukselis;yukari;1,25;1,26;0;45;3,40;3495323385;36,56;SAT;POZITIF;SAT;NEGATIF;ARTIYOR;AL;AL;NOTR;3;04.09.2026
SELEC;izle;;82,7;35,0;22,0;25,7;43;0;guclu trend;50,0;88,7;90,4;yukari;guclu;yukselis;yukari;0,74;5,92;0;356;1,71;1661149044;302,35;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;AL;PAHALI (SAT);5;04.09.2026
AYGAZ;GUCLU AL;EVET;82,7;35,0;24,3;23,4;32;2;guclu trend;44,5;59,4;69,4;yukari;guclu;yukselis;yukari;0,68;2,76;2;325,75;-2,76;284743613;299,67;SAT;POZITIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;2;04.09.2026
TUPRS;GUCLU AL;;82,5;35,0;23,7;23,8;30;1;guclu trend;48,0;63,1;61,9;yukari;guclu;yukselis;yukari;0,75;4,06;2;388,5;-0,64;9014251670;364,54;SAT;POZITIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;2;04.09.2026
KLSYN;GUCLU AL;;82,3;33,9;24,6;23,8;0;0;guclu trend;27,2;58,7;54,2;yukari;guclu;yukselis;yukari;0,31;1,69;0;15,69;-1,01;15143313;13,93;SAT;POZITIF;AL;POZITIF;AZALIYOR;SAT;AL;NOTR;4;04.09.2026
ANELE;izle;;82,2;35,0;22,4;24,8;43;0;guclu trend;37,2;87,2;81,8;yukari;guclu;yukselis;yukari;0,52;5,49;0;204;3,29;699620652;166,08;AL;POZITIF;AL;POZITIF;ARTIYOR;SAT;SAT;PAHALI (SAT);4;04.09.2026
ENJSA;izle;;82,1;29,0;28,6;24,4;32;3;ilimli;14,6;55,0;74,7;yukari;guclu;yukselis;yukari;0,52;0,92;1;113,7;-0,70;274233257;103,75;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;AL;NOTR;5;04.09.2026
HALKB;GUCLU AL;;82,0;35,0;27,7;19,3;28;0;guclu trend;31,1;76,5;46,2;yukari;guclu;yukselis;yukari;0,84;5,63;1;54,35;9,93;2205478270;44,37;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;04.09.2026
TRHOL;GUCLU AL;;82,0;35,0;22,0;25,0;35;0;guclu trend;53,0;95,7;100,0;yukari;guclu;yukselis;yukari;0,31;8,19;0;3625;2,11;399333625;3040,54;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;PAHALI (SAT);4;04.09.2026
ALBRK;izle;;82,0;33,4;23,0;25,6;32;3;guclu trend;30,2;53,8;68,0;yukari;guclu;yukselis;yukari;0,89;0,83;2;8,69;0,23;106527738;8,39;SAT;POZITIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;2;04.09.2026
BIOEN;GUCLU AL;EVET;81,9;25,8;23,5;32,6;10;0;zayif;25,4;55,0;57,8;yukari;guclu;yukselis;yukari;1,77;0,94;4;19,32;3,82;285482618;17,84;SAT;POZITIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;2;04.09.2026
KARSN;izle;;81,7;23,8;26,4;31,5;47;0;zayif;26,8;79,2;86,9;yukari;guclu;yukselis;yukari;3,74;3,85;0;12,68;2,01;1305405518;11,16;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;04.09.2026
BALAT;AL;EVET;80,8;16,1;30,0;34,7;10;0;zayif;16,5;65,4;42,3;yukari;guclu;yukselis;yukari;1,89;2,92;2;78,95;9,50;4796686;67,38;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;04.09.2026
OZATD;GUCLU AL;EVET;80,2;35,0;22,5;22,7;38;1;guclu trend;49,6;73,6;90,2;yukari;guclu;yukselis;yukari;0,04;5,24;1;4680;-1,47;112984560;4260,49;SAT;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;PAHALI (SAT);3;04.09.2026
TKFEN;GUCLU AL;EVET;80,2;35,0;26,0;19,2;0;0;guclu trend;33,1;54,7;40,8;yukari;guclu;yukselis;yukari;0,63;2,04;1;210,8;1,10;980794430;197,64;SAT;POZITIF;AL;POZITIF;ARTIYOR;SAT;SAT;NOTR;3;04.09.2026
ATATP;GUCLU AL;EVET;80,0;35,0;26,0;19,0;32;2;guclu trend;47,8;58,7;42,7;yukari;guclu;yukselis;yukari;0,74;2,13;1;311;7,61;389685488;267,66;SAT;POZITIF;AL;POZITIF;ARTIYOR;SAT;AL;NOTR;4;04.09.2026
SOKM;AL;;79,6;29,7;26,0;23,9;22;2;ilimli;16,4;61,1;70,6;yukari;guclu;yukselis;yukari;0,56;1,97;2;58;0,00;172953622;52,67;SAT;POZITIF;NOTR;NEGATIF;AZALIYOR;AL;AL;NOTR;3;04.09.2026
RODRG;AL;;79,1;30,0;28,8;20,3;0;0;ilimli;17,2;58,3;64,5;yukari;guclu;yukselis;yukari;0,97;0,98;1;27;-0,74;8004744;22,52;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;AL;NOTR;5;04.09.2026
DOHOL;AL;;79,0;29,1;26,9;23,1;0;0;ilimli;14,7;53,7;71,4;yukari;guclu;yukselis;yukari;0,32;0,57;2;21,8;1,77;74076749;20,39;AL;POZITIF;NOTR;POZITIF;AZALIYOR;SAT;SAT;NOTR;3;04.09.2026
GENIL;GUCLU AL;;78,4;35,0;22,9;20,5;32;2;guclu trend;41,5;52,9;58,9;yukari;guclu;yukselis;yukari;0,43;1,29;4;11,2;3,61;244787861;10,34;SAT;POZITIF;AL;NEGATIF;AZALIYOR;SAT;AL;NOTR;3;04.09.2026
ALKLC;izle;;77,4;35,0;25,4;17,0;51;1;guclu trend;59,8;81,3;39,0;yukari;guclu;yukselis;yukari;0,47;5,01;3;455,5;3,70;464283407;417,81;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;04.09.2026
TRMET;GUCLU AL;;77,2;31,9;23,2;22,1;0;0;guclu trend;22,1;52,2;64,7;yukari;guclu;yukselis;yukari;0,65;0,98;1;137,3;-1,08;590891008;128,36;SAT;POZITIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;2;04.09.2026
KCHOL;GUCLU AL;;77,1;34,9;24,6;17,7;32;2;guclu trend;29,7;58,1;65,1;yukari;guclu;yukselis;yukari;0,81;1,66;5;215,1;-0,60;5368453754;202,86;SAT;POZITIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;2;04.09.2026
DOCO;AL;;76,8;30,0;23,2;23,6;22;2;ilimli;17,2;54,0;37,3;yukari;guclu;zayif;yukari;0,75;1,11;2;11515;2,11;40521285;10942,74;SAT;POZITIF;NOTR;POZITIF;ARTIYOR;SAT;AL;NOTR;3;04.09.2026
KZGYO;AL;;76,6;14,1;30,0;32,5;0;0;zayif;21,9;69,4;76,9;yukari;guclu;yukselis;yukari;3,03;1,93;0;22,32;5,08;101011615;19,34;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;04.09.2026
DIRIT;AL;;76,6;24,8;26,0;25,8;0;0;zayif;16,7;59,3;61,9;yukari;guclu;yukselis;yukari;0,86;2,04;2;28;1,52;1878884;25,07;SAT;POZITIF;NOTR;POZITIF;AZALIYOR;AL;AL;NOTR;4;04.09.2026
ATSYH;izle;;76,5;28,6;24,8;23,1;32;3;ilimli;13,6;53,7;56,3;yukari;guclu;yukselis;yukari;0,20;1,89;2;123;1,32;1105401;112,53;SAT;POZITIF;NOTR;POZITIF;AZALIYOR;SAT;SAT;NOTR;2;04.09.2026
AKSGY;GUCLU AL;;76,4;29,8;21,9;24,6;10;1;guclu trend;25,5;54,0;63,1;yukari;guclu;yukselis;yukari;0,56;0,96;2;9,96;0,10;33176441;9,55;SAT;POZITIF;SAT;NEGATIF;AZALIYOR;SAT;AL;NOTR;2;04.09.2026
ARASE;GUCLU AL;;75,6;32,6;20,4;22,5;0;0;guclu trend;23,9;51,2;62,9;yukari;guclu;zayif;yukari;0,51;0,48;0;119,7;-0,25;25660328;108,17;SAT;POZITIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;2;04.09.2026
SNPAM;AL;EVET;75,5;11,8;30,0;33,7;18;0;zayif;19,6;63,8;71,0;yukari;guclu;yukselis;yukari;4,01;1,66;3;21,28;6,40;3790394;19,55;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;04.09.2026
ASELS;AL;;75,0;31,1;23,8;20,2;6;0;ilimli;19,9;52,6;53,4;yukari;guclu;yukselis;yukari;0,99;0,59;3;388,25;2,10;12897485240;363,22;SAT;POZITIF;NOTR;NEGATIF;AZALIYOR;SAT;AL;NOTR;2;04.09.2026
AKFIS;AL;;74,9;29,6;24,3;20,9;10;1;guclu trend;24,1;55,1;69,3;yukari;guclu;yukselis;yukari;0,59;1,65;2;17,43;3,63;230853883;16,36;SAT;POZITIF;SAT;POZITIF;ARTIYOR;SAT;SAT;PAHALI (SAT);2;04.09.2026
BRSAN;AL;;74,9;35,0;24,4;15,5;10;0;guclu trend;34,5;61,1;54,0;yukari;guclu;yukselis;yukari;0,57;2,78;2;715,5;4,00;1318623570;635,12;SAT;POZITIF;AL;POZITIF;AZALIYOR;SAT;AL;NOTR;4;04.09.2026
CELHA;AL;;74,7;33,6;21,1;20,0;16;1;guclu trend;26,5;47,3;36,3;yukari;guclu;yukselis;yukari;0,30;0,76;3;24,34;-1,06;20733907;21,70;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;04.09.2026
ARTMS;AL;;74,4;20,3;29,0;25,0;10;1;zayif;21,9;60,0;71,8;yukari;guclu;yukselis;yukari;0,92;1,10;0;42,28;3,07;40965515;36,40;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;SAT;NOTR;5;04.09.2026
RALYH;izle;;74,4;30,9;26,0;17,4;38;3;ilimli;19,5;59,9;40,6;yukari;guclu;yukselis;yukari;0,74;1,83;3;271,25;5,85;425539441;235,06;SAT;POZITIF;NOTR;POZITIF;ARTIYOR;SAT;AL;NOTR;3;04.09.2026
ADGYO;AL;;73,7;29,3;21,5;22,9;10;0;guclu trend;21,4;50,7;52,6;yukari;guclu;yukselis;yukari;0,88;0,45;4;57,6;1,05;51520032;54,81;SAT;POZITIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;04.09.2026
TRALT;AL;;73,7;30,0;19,7;24,0;10;1;ilimli;17,1;49,7;62,3;yukari;guclu;zayif;yukari;0,91;0,31;2;50,8;-1,74;5344816234;48,12;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;04.09.2026
DURKN;AL;;73,6;29,4;23,0;21,3;22;2;guclu trend;22,1;52,9;75,1;yukari;guclu;yukselis;yukari;0,31;0,69;1;21,9;-0,54;18238189;19,66;SAT;POZITIF;SAT;POZITIF;AZALIYOR;SAT;SAT;NOTR;2;04.09.2026
RUBNS;AL;;73,6;35,0;21,4;17,1;0;0;guclu trend;38,4;51,0;49,3;yukari;guclu;yukselis;yukari;0,30;0,70;0;30,8;0,26;30551721;29,16;SAT;POZITIF;AL;NEGATIF;ARTIYOR;SAT;SAT;NOTR;2;04.09.2026
KRDMA;AL;;73,4;35,0;30,0;8,4;10;0;guclu trend;44,5;58,0;76,5;yukari;guclu;yukselis;yukari;0,72;2,11;1;56,2;-0,44;516894667;53,49;AL;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;4;04.09.2026
EGGUB;AL;;73,3;27,7;23,0;22,6;0;0;guclu trend;20,3;53,5;65,3;yukari;guclu;yukselis;yukari;0,52;0,69;2;106,2;2,02;44561945;100,13;SAT;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;3;04.09.2026
ISBTR;izle;;73,2;28,0;23,3;22,0;32;3;ilimli;11,8;52,6;56,6;yukari;guclu;zayif;yukari;1,05;1,15;2;512925;4,25;2564625;482449,90;SAT;POZITIF;NOTR;POZITIF;ARTIYOR;SAT;SAT;NOTR;2;04.09.2026
BLUME;AL;;72,5;20,1;23,6;28,8;16;1;zayif;20,9;56,8;49,5;yukari;guclu;yukselis;yukari;1,16;1,25;3;40,7;1,80;150626427;38,48;SAT;POZITIF;SAT;NEGATIF;ARTIYOR;SAT;AL;NOTR;2;04.09.2026
AKBNK;AL;;72,5;20,4;27,2;24,9;0;0;zayif;18,6;57,0;54,3;yukari;guclu;yukselis;yukari;1,02;0,70;1;71,85;0,42;11041379256;66,67;AL;POZITIF;NOTR;POZITIF;AZALIYOR;SAT;SAT;NOTR;3;04.09.2026
KRDMD;AL;;72,3;29,3;21,3;21,7;0;0;guclu trend;21,5;49,3;64,3;yukari;guclu;yukselis;yukari;0,47;0,56;1;43,52;1,26;1285796093;41,86;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;04.09.2026
RGYAS;izle;;72,1;29,1;19,3;23,6;40;4;guclu trend;20,3;48,5;70,9;yukari;guclu;zayif;yukari;0,43;0,39;1;204;0,00;198557892;199,35;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;04.09.2026
HURGZ;AL;;72,0;29,6;23,2;19,2;6;0;guclu trend;23,6;49,9;70,5;yukari;guclu;yukselis;yukari;0,71;0,28;3;7,38;0,82;47701279;6,80;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;AL;NOTR;1;04.09.2026
KLYPV;AL;;71,2;25,0;26,5;19,7;0;0;zayif;28,5;53,7;64,1;yukari;guclu;yukselis;yukari;0,58;0,52;0;62,25;0,65;97059951;59,40;AL;POZITIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;3;04.09.2026
TRENJ;AL;;71,1;30,8;24,6;15,7;16;1;ilimli;19,2;54,8;77,0;yukari;guclu;yukselis;yukari;0,73;1,42;3;105,2;-0,38;168666529;95,86;SAT;POZITIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;04.09.2026
KGYO;izle;;71,1;28,9;22,5;19,7;40;4;ilimli;18,6;53,1;35,7;yukari;guclu;yukselis;yukari;0,49;0,84;1;12,18;0,50;167457108;10,80;SAT;POZITIF;NOTR;NEGATIF;AZALIYOR;SAT;AL;NOTR;2;04.09.2026
VESTL;AL;EVET;70,9;11,3;30,0;29,7;10;0;zayif;20,4;69,8;84,4;yukari;guclu;yukselis;yukari;1,46;2,11;1;26,46;9,98;431128630;21,42;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;NOTR;6;04.09.2026
OZSUB;AL;;70,9;30,2;18,3;22,4;16;1;guclu trend;28,5;43,7;53,8;yukari;guclu;yukselis;yukari;0,92;0,42;3;38,94;-7,51;142494544;37,97;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;04.09.2026
TURGG;AL;;70,6;17,3;28,2;25,1;22;2;zayif;30,5;60,4;70,1;yukari;guclu;yukselis;yukari;0,96;0,73;1;28,92;2,99;26825556;25,81;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;NOTR;5;04.09.2026
AYDEM;izle;;70,6;31,1;18,6;20,9;40;4;guclu trend;25,6;49,0;57,8;yukari;guclu;zayif;yukari;0,38;0,02;1;26;0,15;48388444;24,22;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;04.09.2026
KRONT;izle;;70,2;24,5;21,0;24,7;10;0;guclu trend;23,6;50,5;42,8;asagi;guclu;zayif;yukari;1,07;0,44;4;24,8;7,36;42137060;27,73;SAT;POZITIF;AL;NEGATIF;ARTIYOR;SAT;AL;NOTR;3;04.09.2026
BIGTK;izle;;70,1;21,2;21,5;27,4;38;3;guclu trend;20,6;47,9;64,5;asagi;guclu;yukselis;yukari;2,76;0,31;3;330;10,00;684893550;394,41;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;AL;NOTR;1;04.09.2026
VERUS;izle;;69,5;22,4;20,6;26,4;10;1;guclu trend;32,2;45,6;64,0;asagi;guclu;yukselis;yukari;1,29;0,33;2;619,5;-9,96;79636725;766,32;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;04.09.2026
KRGYO;AL;;69,4;24,9;23,5;21,0;0;0;zayif;39,2;54,6;64,3;yukari;guclu;yukselis;yukari;0,27;1,03;2;2,94;0,68;20463764;2,79;SAT;POZITIF;AL;POZITIF;AZALIYOR;SAT;SAT;NOTR;3;04.09.2026
