hisse;durum;yeni_sinyal;konfluans;trend_35;momentum_30;hacim_35;risk;uyumsuzluk;rejim;adx;rsi;mfi;supertrend;goreli_guc;usd_trend;haftalik_trend;hacim_orani;ema50_uzaklik_atr;dagitim_gun;kapanis;degisim%;islem_hacmi_tl;st_cizgisi;osc_macd;osc_rsi;osc_adx;osc_momentum;osc_atr;osc_wavetrend;osc_stochrsi;osc_sharpe;osc_al_sayisi;tarih
CVKMD;izle;;47,4;28,0;8,2;11,1;0;0;zayif;12,2;41,6;37,2;yukari;zayif;zayif;asagi;0,41;-0,85;2;15,08;-0,79;200131883;14,58;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;11.09.2026
ARCLK;izle;;46,9;9,7;20,8;16,3;0;0;zayif;16,5;56,5;50,8;yukari;zayif;zayif;asagi;0,85;-0,18;2;95,8;0,95;136554661;89,48;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;SAT;NOTR;4;11.09.2026
AGYO;izle;;46,8;5,1;24,8;16,8;16;1;zayif;18,3;60,7;54,2;asagi;guclu;yukselis;asagi;0,93;0,58;3;7,78;1,83;2108497;7,83;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;11.09.2026
RUBNS;izle;;46,5;16,9;21,6;8,0;0;0;zayif;29,4;45,4;29,8;asagi;guclu;yukselis;asagi;0,39;-0,10;2;29,18;0,00;29907603;34,29;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;11.09.2026
GARFA;izle;;46,5;2,9;22,9;20,7;0;0;zayif;10,2;57,1;65,5;asagi;zayif;zayif;asagi;1,67;0,24;2;27,54;3,22;51778698;28,47;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;11.09.2026
ZOREN;izle;;46,4;15,0;22,7;8,7;0;0;zayif;42,2;58,4;67,1;yukari;zayif;zayif;asagi;0,74;0,10;1;2,47;-1,98;118969410;2,20;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;UCUZ (AL);6;11.09.2026
GRTHO;izle;;46,1;3,2;21,5;21,5;0;0;zayif;20,2;55,4;52,7;asagi;zayif;zayif;asagi;1,48;0,31;1;228,8;4,28;442549765;232,15;AL;POZITIF;AL;NEGATIF;ARTIYOR;AL;AL;NOTR;5;11.09.2026
MEPET;izle;;46,1;15,0;22,9;8,2;0;0;ilimli;12,4;52,4;51,2;yukari;zayif;yukselis;asagi;0,58;0,01;1;20,72;-2,54;4743077;17,93;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;AL;NOTR;5;11.09.2026
HEKTS;izle;;46,1;12,8;17,1;16,2;0;0;zayif;24,4;49,3;37,1;yukari;zayif;zayif;asagi;1,19;-1,07;2;2,84;-1,73;1455723025;2,59;AL;NEGATIF;AL;NEGATIF;ARTIYOR;AL;SAT;NOTR;3;11.09.2026
TURSG;izle;;46,0;7,1;18,9;20,1;10;0;zayif;12,7;48,5;56,3;asagi;zayif;zayif;asagi;1,16;-0,51;4;6,18;0,49;481459574;6,59;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;AL;SAT;NOTR;2;11.09.2026
OZGYO;izle;;46,0;12,4;18,5;15,1;6;0;zayif;28,1;48,2;37,8;asagi;zayif;zayif;asagi;1,13;-0,49;3;2,07;0,98;36939024;2,25;AL;NEGATIF;AL;NEGATIF;AZALIYOR;AL;SAT;NOTR;3;11.09.2026
GRNYO;izle;;45,9;10,4;17,4;18,0;0;0;zayif;35,9;53,2;53,1;yukari;zayif;zayif;asagi;3,81;-0,89;2;13,62;9,93;19810876;10,80;AL;POZITIF;SAT;NEGATIF;ARTIYOR;AL;AL;NOTR;4;11.09.2026
HLGYO;izle;;45,7;15,0;16,0;14,7;42;3;zayif;34,0;45,5;69,0;yukari;zayif;zayif;asagi;1,10;-1,84;4;4,48;-1,54;164729358;4,16;AL;NEGATIF;AL;POZITIF;AZALIYOR;AL;SAT;NOTR;4;11.09.2026
OBAMS;izle;;45,3;13,8;23,5;8,0;8;0;zayif;26,9;53,5;61,6;yukari;guclu;yukselis;asagi;0,57;-0,34;0;5,46;0,74;159590345;4,83;AL;POZITIF;AL;NEGATIF;AZALIYOR;AL;AL;NOTR;5;11.09.2026
ISBIR;izle;;45,3;13,1;13,3;18,9;0;0;zayif;13,0;45,4;44,9;yukari;zayif;zayif;asagi;1,52;-0,82;2;70,5;-4,08;2655594;70,46;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;AL;NOTR;1;11.09.2026
KARTN;izle;;45,1;13,4;15,7;16,0;0;0;zayif;15,1;44,2;46,5;asagi;zayif;zayif;yukari;0,62;-0,68;1;161,5;3,19;91315169;188,10;AL;NEGATIF;NOTR;POZITIF;AZALIYOR;SAT;SAT;NOTR;2;11.09.2026
SANFM;izle;;44,7;18,6;10,0;16,1;6;0;zayif;22,3;40,7;50,8;asagi;zayif;zayif;asagi;1,18;-0,93;3;9,08;1,57;61540063;10,40;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;11.09.2026
YEOTK;izle;;44,5;13,8;16,7;14,0;10;0;zayif;17,9;46,9;40,9;asagi;zayif;zayif;asagi;1,36;-1,20;4;34,44;9,96;783824988;37,14;AL;NEGATIF;NOTR;NEGATIF;ARTIYOR;AL;AL;NOTR;3;11.09.2026
GLYHO;izle;;44,5;16,7;15,4;12,4;46;4;zayif;21,5;47,7;44,9;asagi;zayif;zayif;yukari;0,49;-0,25;3;16,7;-0,06;23271233;17,60;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;AL;SAT;NOTR;2;11.09.2026
BASGZ;izle;;44,3;11,2;20,9;12,2;22;2;zayif;24,9;52,9;52,9;asagi;zayif;zayif;asagi;0,57;-0,23;1;45,1;-0,66;9006696;46,46;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;NOTR;6;11.09.2026
DIRIT;izle;;44,1;15,2;18,0;10,9;0;0;zayif;13,3;47,2;63,9;yukari;guclu;yukselis;asagi;0,49;-0,02;2;25,62;-3,61;813204;25,07;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;11.09.2026
ALTIN;izle;;44,0;12,1;20,1;11,9;0;0;zayif;20,0;50,4;36,4;asagi;guclu;yukselis;asagi;1,01;0,27;2;74,5;0,63;1430760208;79,40;SAT;POZITIF;AL;NEGATIF;AZALIYOR;SAT;AL;UCUZ (AL);3;11.09.2026
IHLGM;izle;;43,7;3,5;22,3;18,0;0;0;zayif;20,9;59,7;65,1;asagi;zayif;zayif;asagi;4,02;-0,04;0;1,65;3,77;118559527;1,67;AL;POZITIF;AL;POZITIF;ARTIYOR;AL;AL;UCUZ (AL);6;11.09.2026
ASTOR;izle;;43,6;20,9;10,2;12,5;46;4;zayif;18,7;41,3;34,5;asagi;zayif;zayif;yukari;0,90;-0,96;3;294;3,07;8792637420;337,55;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;11.09.2026
BLCYT;izle;;43,3;15,0;20,3;8,0;0;0;zayif;32,2;48,6;57,7;yukari;zayif;zayif;asagi;0,66;-0,78;2;2,11;-4,09;64811311;1,88;AL;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);2;11.09.2026
KORDS;izle;;43,0;21,2;13,8;8,0;10;0;guclu trend;20,5;44,7;26,5;asagi;zayif;zayif;yukari;0,66;-0,34;5;77,65;0,84;127742636;90,24;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;11.09.2026
BERA;izle;;42,7;13,1;21,5;8,0;6;0;zayif;25,2;53,8;50,9;yukari;zayif;zayif;asagi;0,55;-0,33;3;13,95;-1,13;60695962;12,71;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;NOTR;6;11.09.2026
TSKB;izle;;42,6;1,0;22,6;18,9;0;0;zayif;14,7;54,5;55,6;asagi;zayif;zayif;asagi;1,00;0,26;2;11,36;0,62;206231030;11,64;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;SAT;NOTR;4;11.09.2026
PSDTC;izle;;42,4;24,1;10,3;8,0;50;4;guclu trend;23,5;43,5;48,2;asagi;zayif;zayif;yukari;0,44;-0,37;4;145;-1,09;29234900;172,94;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;11.09.2026
IHEVA;izle;;42,4;1,2;19,9;21,3;0;0;zayif;15,1;52,2;38,1;asagi;zayif;zayif;asagi;1,70;-0,42;2;1,99;2,05;3633523;2,06;AL;POZITIF;NOTR;NEGATIF;ARTIYOR;AL;AL;NOTR;4;11.09.2026
KLGYO;izle;;42,4;13,1;17,7;11,5;6;0;zayif;25,2;52,2;45,4;yukari;zayif;yukselis;asagi;0,38;0,12;3;4,8;0,00;16680710;4,49;SAT;POZITIF;AL;NEGATIF;AZALIYOR;SAT;AL;UCUZ (AL);3;11.09.2026
VKGYO;izle;;42,3;3,1;18,3;20,9;0;0;zayif;19,9;52,0;52,6;asagi;zayif;zayif;asagi;1,40;-0,72;1;1,95;1,04;73999361;2,01;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;AL;NOTR;5;11.09.2026
GLCVY;izle;;42,1;1,6;20,7;19,7;10;1;zayif;16,2;52,2;54,3;asagi;zayif;zayif;asagi;1,24;-0,26;2;53;-2,03;43604319;55,12;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;UCUZ (AL);5;11.09.2026
MAVI;izle;;42,0;2,4;17,0;22,7;6;0;zayif;29,3;48,3;56,2;asagi;zayif;zayif;asagi;1,33;-1,08;3;37,5;1,90;214579350;38,68;AL;NEGATIF;SAT;NEGATIF;ARTIYOR;AL;AL;NOTR;3;11.09.2026
VERUS;izle;;41,8;22,4;9,5;9,9;10;1;zayif;32,1;39,8;45,0;asagi;zayif;zayif;asagi;0,82;-1,07;1;549,5;1,57;45999744;650,43;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;11.09.2026
GOODY;izle;;41,5;10,7;22,8;8,0;0;0;zayif;17,4;53,5;51,5;yukari;zayif;zayif;asagi;0,40;0,11;1;2,73;0,37;28643373;2,60;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;SAT;NOTR;4;11.09.2026
BESLR;izle;;41,5;10,4;21,2;9,9;22;2;zayif;18,1;50,8;45,4;yukari;zayif;zayif;asagi;0,49;-0,22;1;13,07;-0,15;20261219;12,16;AL;POZITIF;NOTR;NEGATIF;AZALIYOR;AL;SAT;NOTR;3;11.09.2026
BNTAS;izle;;41,2;13,7;15,6;11,9;50;4;zayif;26,7;48,2;43,7;yukari;zayif;zayif;asagi;0,81;-0,35;4;6,29;-0,94;20190120;5,97;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;AL;SAT;NOTR;2;11.09.2026
LKMNH;izle;;40,9;2,4;17,7;20,7;10;0;zayif;42,9;50,9;65,2;asagi;zayif;zayif;asagi;7,14;-0,76;4;13,59;6,84;223246219;13,89;AL;POZITIF;SAT;NEGATIF;ARTIYOR;AL;AL;UCUZ (AL);4;11.09.2026
BRYAT;izle;;40,8;0,7;18,6;21,5;0;0;zayif;13,8;52,1;45,8;asagi;zayif;zayif;asagi;1,68;-0,73;2;1729;1,53;203071050;1780,06;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;UCUZ (AL);5;11.09.2026
PCILT;izle;;40,8;21,5;14,1;5,2;6;0;zayif;15,3;45,2;42,7;yukari;zayif;zayif;asagi;0,93;-0,61;3;31,4;2,55;70018138;29,53;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;AL;NOTR;1;11.09.2026
PRKME;izle;;40,2;13,2;19,0;8,0;0;0;zayif;25,4;47,6;71,5;yukari;zayif;zayif;asagi;0,39;-0,41;2;18,29;-0,81;25828717;16,36;AL;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;2;11.09.2026
DYOBY;izle;;40,1;15,0;15,6;9,5;40;5;zayif;30,2;48,7;50,2;yukari;zayif;zayif;asagi;0,52;-0,68;1;13,3;0,08;16441473;12,37;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;11.09.2026
MAGEN;izle;;39,9;1,0;20,4;18,6;32;3;zayif;14,4;52,7;67,0;asagi;zayif;zayif;asagi;1,15;-0,46;0;36;-3,33;720992916;37,68;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;SAT;NOTR;4;11.09.2026
ALCAR;izle;;39,9;2,7;19,2;18,0;12;0;zayif;18,9;54,8;80,6;asagi;zayif;zayif;asagi;3,31;-0,13;1;725,5;2,47;99901350;737,49;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;NOTR;5;11.09.2026
FRIGO;izle;;39,8;5,5;14,5;19,8;20;1;zayif;15,5;45,6;56,5;asagi;zayif;zayif;asagi;1,31;-0,64;4;2,3;-6,12;137472930;2,74;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;11.09.2026
PAPIL;izle;;39,7;12,3;19,4;8,0;8;0;zayif;23,2;49,5;71,3;yukari;zayif;zayif;asagi;0,37;-0,53;1;12,81;-3,32;39048531;11,65;AL;NEGATIF;AL;NEGATIF;ARTIYOR;AL;AL;UCUZ (AL);4;11.09.2026
AKMGY;izle;;39,3;21,3;7,9;10,1;10;0;zayif;13,1;41,4;52,0;yukari;zayif;zayif;asagi;0,83;-0,96;4;245;-3,07;7137830;241,49;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;11.09.2026
BANVT;izle;;39,1;1,8;18,0;19,3;6;0;zayif;16,5;48,9;46,2;asagi;zayif;zayif;asagi;3,13;-0,64;3;154;2,87;45022516;159,85;AL;NEGATIF;NOTR;NEGATIF;ARTIYOR;AL;AL;NOTR;3;11.09.2026
OZKGY;izle;;39,0;13,6;15,0;10,4;0;0;zayif;25,0;47,6;47,6;yukari;zayif;zayif;asagi;0,31;-0,37;1;13,13;-1,65;22145518;12,25;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;11.09.2026
IHYAY;izle;;38,9;4,9;16,0;18,0;22;2;zayif;24,6;47,2;56,2;asagi;zayif;zayif;asagi;1,97;-2,05;2;1,24;1,64;5308984;1,31;AL;NEGATIF;AL;NEGATIF;ARTIYOR;AL;SAT;UCUZ (AL);3;11.09.2026
BINHO;izle;;38,9;8,7;15,6;14,7;0;0;zayif;14,9;49,5;65,3;asagi;zayif;zayif;yukari;0,99;-0,09;2;9,94;-0,60;330516570;11,00;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;AL;AL;NOTR;2;11.09.2026
HATEK;izle;;38,3;11,7;16,6;10,0;8;0;zayif;21,6;45,6;41,1;yukari;zayif;zayif;asagi;1,54;-1,24;1;12,81;-3,54;52060545;11,49;AL;NEGATIF;AL;NEGATIF;ARTIYOR;AL;SAT;NOTR;3;11.09.2026
KLMSN;izle;;38,2;11,2;16,3;10,6;16;1;zayif;20,3;45,5;35,2;yukari;zayif;zayif;asagi;1,10;-1,35;3;28,2;-0,35;19633150;26,86;AL;NEGATIF;AL;NEGATIF;AZALIYOR;AL;AL;NOTR;4;11.09.2026
BRKSN;izle;;38,2;8,8;15,2;14,3;10;0;zayif;17,8;45,6;34,2;yukari;zayif;zayif;asagi;1,21;-0,68;4;7,77;-1,52;3419290;7,34;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;AL;AL;NOTR;2;11.09.2026
ODAS;izle;;38,1;14,6;17,9;5,6;40;4;zayif;17,6;47,6;66,4;asagi;zayif;zayif;asagi;0,80;-0,67;2;7,4;-1,07;328315149;7,86;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;AL;SAT;NOTR;2;11.09.2026
ULKER;izle;;37,8;5,3;21,8;10,6;32;3;zayif;25,7;54,7;59,2;asagi;zayif;zayif;asagi;0,44;-0,29;2;94,25;0,05;322975994;97,01;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;SAT;NOTR;5;11.09.2026
DURKN;izle;;37,8;27,3;8,9;1,6;28;2;zayif;21,8;42,8;57,7;yukari;zayif;zayif;asagi;0,44;-0,63;3;20,22;0,10;18423777;19,66;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;11.09.2026
DAGI;izle;;37,7;21,7;8,0;8,0;6;0;guclu trend;24,6;41,0;39,8;asagi;zayif;zayif;yukari;0,60;-0,64;3;9,16;-2,55;42899843;11,02;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;11.09.2026
ADEL;izle;;37,3;10,6;17,5;9,2;10;1;zayif;26,5;47,5;46,2;asagi;zayif;zayif;asagi;0,37;-0,34;1;32,14;0,63;64668219;36,26;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;11.09.2026
OTKAR;izle;;37,3;9,0;19,8;8,5;6;0;zayif;14,7;49,9;41,8;yukari;zayif;zayif;asagi;0,29;-0,54;3;320;0,39;42720000;298,05;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);1;11.09.2026
AKCNS;izle;;37,2;20,7;2,9;13,7;16;1;zayif;17,2;31,1;37,3;asagi;zayif;zayif;asagi;1,87;-2,25;3;220,5;-4,71;156435489;248,28;SAT;NEGATIF;NOTR;NEGATIF;ARTIYOR;SAT;SAT;NOTR;0;11.09.2026
DMRGD;izle;;37,1;21,3;7,8;8,0;10;0;guclu trend;21,8;39,7;26,4;asagi;zayif;zayif;yukari;0,41;-0,97;4;10,46;-1,32;134701610;12,14;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;11.09.2026
MOGAN;izle;;37,0;15,4;7,5;14,0;38;3;zayif;36,5;36,7;30,7;asagi;zayif;zayif;asagi;1,66;-1,87;3;14,76;9,99;456081092;16,61;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;SAT;AL;NOTR;1;11.09.2026
KRVGD;izle;;36,5;2,4;16,0;18,0;12;0;zayif;42,1;45,5;53,9;asagi;zayif;zayif;asagi;2,73;-2,11;2;2,32;0,00;65822699;2,40;AL;NEGATIF;SAT;POZITIF;AZALIYOR;AL;SAT;NOTR;3;11.09.2026
TAVHL;izle;;36,3;0,7;21,7;13,9;46;5;zayif;11,5;50,8;54,1;asagi;zayif;zayif;asagi;0,97;-0,04;3;274,5;-0,27;920806682;286,88;AL;POZITIF;NOTR;NEGATIF;AZALIYOR;AL;AL;NOTR;4;11.09.2026
MAALT;izle;;36,2;14,6;17,6;4,0;54;5;zayif;28,9;48,3;31,1;yukari;zayif;zayif;asagi;0,61;-0,90;3;1012;0,10;23878140;954,44;AL;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;AL;NOTR;3;11.09.2026
ULAS;izle;;36,1;10,2;16,4;9,6;0;0;zayif;17,7;46,0;45,7;yukari;zayif;zayif;asagi;0,79;-1,35;2;21,54;0,09;3748477;19,75;AL;NEGATIF;NOTR;POZITIF;AZALIYOR;SAT;SAT;UCUZ (AL);2;11.09.2026
BEYAZ;izle;;36,1;0,4;17,0;18,8;0;0;zayif;13,1;48,9;49,6;asagi;zayif;zayif;asagi;2,61;-1,09;2;22,96;2,23;50549471;23,83;AL;NEGATIF;NOTR;NEGATIF;ARTIYOR;AL;AL;NOTR;3;11.09.2026
CCOLA;izle;;36,0;14,5;17,8;3,7;0;0;zayif;23,0;47,7;50,0;asagi;zayif;zayif;asagi;0,74;-0,72;2;80,2;0,88;348414865;84,19;AL;NEGATIF;SAT;POZITIF;AZALIYOR;AL;SAT;NOTR;3;11.09.2026
MERCN;izle;;35,9;1,5;16,4;18,0;0;0;zayif;23,1;47,3;42,6;asagi;zayif;zayif;asagi;1,80;-1,32;1;18,96;1,94;153130194;19,80;AL;NEGATIF;SAT;POZITIF;ARTIYOR;AL;AL;NOTR;4;11.09.2026
BLUME;izle;;35,8;6,2;11,1;18,5;16;1;zayif;20,7;43,0;22,9;asagi;zayif;zayif;asagi;1,28;-0,38;3;37,02;1,42;161691588;44,83;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;AL;UCUZ (AL);1;11.09.2026
VESBE;izle;;35,7;15,0;20,7;0,0;0;0;zayif;31,2;53,8;80,9;yukari;zayif;zayif;asagi;0,45;-0,17;2;5,78;0,17;60541506;5,12;AL;POZITIF;AL;POZITIF;AZALIYOR;AL;AL;UCUZ (AL);6;11.09.2026
TSGYO;izle;;35,4;10,0;17,0;8,4;16;1;zayif;17,1;46,8;64,4;yukari;zayif;zayif;asagi;0,35;-1,06;3;5,83;0,52;7129017;5,50;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;UCUZ (AL);1;11.09.2026
KRONT;izle;;35,2;21,2;8,2;5,8;10;0;zayif;20,5;38,3;33,2;asagi;zayif;zayif;asagi;1,05;-1,41;4;21,82;-0,64;35776770;25,91;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;11.09.2026
KLNMA;izle;;35,2;8,0;16,2;11,0;0;0;zayif;10,2;46,4;30,4;yukari;zayif;zayif;asagi;1,25;-1,42;2;8,89;0,00;1837927;8,79;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;11.09.2026
TUCLK;izle;;35,1;15,0;15,0;5,1;0;0;zayif;31,9;48,7;60,3;yukari;zayif;zayif;asagi;0,49;-0,40;2;3,88;0,78;19274478;3,67;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;11.09.2026
PEKGY;izle;;34,9;8,7;8,2;18,0;32;3;zayif;26,7;38,9;56,4;asagi;zayif;zayif;asagi;1,41;-2,18;1;12;0,59;3475056960;13,39;SAT;NEGATIF;AL;NEGATIF;ARTIYOR;AL;AL;NOTR;3;11.09.2026
AFYON;izle;;34,4;1,8;19,2;13,4;16;1;zayif;16,7;48,3;35,2;asagi;zayif;zayif;asagi;0,62;-0,59;3;12,52;0,16;12763639;13,12;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;AL;AL;NOTR;3;11.09.2026
EDIP;izle;;34,3;20,5;13,2;0,6;40;5;zayif;31,9;47,1;72,6;yukari;zayif;zayif;asagi;0,30;-0,48;2;35,66;-0,11;26348710;32,84;SAT;NEGATIF;AL;NEGATIF;AZALIYOR;SAT;SAT;NOTR;1;11.09.2026
PGSUS;izle;;34,3;2,2;18,4;13,6;0;0;zayif;17,7;52,4;60,8;asagi;zayif;zayif;asagi;0,95;-0,74;2;154,2;0,59;1529215741;158,55;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;SAT;UCUZ (AL);4;11.09.2026
AKSEN;izle;;34,0;12,5;13,0;8,5;0;0;zayif;20,1;41,7;56,7;asagi;zayif;zayif;asagi;0,73;-1,50;2;80;0,06;434218720;89,03;AL;NEGATIF;SAT;NEGATIF;AZALIYOR;AL;AL;NOTR;3;11.09.2026
AHSGY;izle;;34,0;12,8;13,2;8,0;6;0;zayif;25,0;49,8;56,8;yukari;zayif;zayif;asagi;0,45;-0,98;3;17,09;9,97;26160398;13,66;SAT;NEGATIF;SAT;NEGATIF;ARTIYOR;AL;AL;NOTR;2;11.09.2026
SUWEN;izle;;33,9;2,8;25,0;6,0;10;1;zayif;19,3;57,5;77,1;asagi;guclu;yukselis;asagi;0,50;0,39;1;6,9;3,45;27672698;7,06;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;SAT;UCUZ (AL);4;11.09.2026
EGSER;izle;;33,5;3,0;20,0;10,4;22;2;zayif;19,8;48,8;67,1;asagi;zayif;zayif;asagi;0,80;-0,49;2;2,95;-1,34;4683107;3,13;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;AL;SAT;NOTR;2;11.09.2026
TABGD;izle;;33,3;3,7;10,1;19,5;0;0;zayif;17,5;42,8;39,1;asagi;zayif;zayif;asagi;1,14;-1,20;2;234,8;1,69;167822126;254,84;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;SAT;NOTR;0;11.09.2026
VRGYO;izle;;33,3;1,7;17,0;14,6;0;0;zayif;16,3;48,7;66,8;asagi;zayif;zayif;asagi;1,04;-1,18;2;1,8;-2,17;22539143;1,86;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;AL;AL;UCUZ (AL);3;11.09.2026
DOGUB;izle;;33,2;3,1;12,1;18,0;0;0;zayif;12,2;38,6;53,5;asagi;zayif;zayif;asagi;1,84;-2,23;1;63,65;0,24;51309984;78,65;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;AL;SAT;NOTR;2;11.09.2026
MGROS;izle;;33,0;2,4;13,8;16,7;10;0;zayif;36,9;44,3;63,8;asagi;zayif;zayif;asagi;1,22;-2,40;4;547,5;1,01;2288516603;568,11;AL;NEGATIF;SAT;NEGATIF;AZALIYOR;AL;AL;NOTR;3;11.09.2026
RNPOL;izle;;32,9;13,5;13,6;5,8;32;2;zayif;16,9;45,3;48,4;yukari;zayif;zayif;asagi;0,70;-0,80;4;2,31;3,12;5050954;2,19;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;11.09.2026
OSTIM;izle;;32,9;1,6;19,6;11,6;0;0;zayif;16,2;55,1;47,3;asagi;zayif;zayif;asagi;0,92;-0,54;2;1,64;2,50;19904050;1,67;AL;POZITIF;NOTR;POZITIF;ARTIYOR;AL;AL;UCUZ (AL);5;11.09.2026
ESCOM;izle;;32,9;13,7;10,3;8,9;38;3;zayif;17,2;43,1;34,8;asagi;zayif;zayif;asagi;0,99;-1,15;3;5,28;1,34;110495959;5,69;SAT;NEGATIF;NOTR;NEGATIF;AZALIYOR;AL;AL;NOTR;2;11.09.2026
BIGTK;izle;;32,8;14,4;10,5;8,0;32;3;zayif;25,0;41,5;59,9;asagi;zayif;zayif;asagi;0,57;-0,85;2;291;4,68;113018871;367,92;SAT;NEGATIF;SAT;NEGATIF;AZALIYOR;SAT;AL;NOTR;1;11.09.2026
ONRYT;izle;;32,8;0,0;21,3;11,6;0;0;zayif;9,7;52,6;55,6;asagi;zayif;zayif;asagi;0,77;-0,06;2;60,85;-1,85;50441973;64,39;AL;POZITIF;NOTR;POZITIF;AZALIYOR;AL;AL;NOTR;5;11.09.2026
TATGD;izle;;32,7;11,2;18,6;2,9;6;0;zayif;10,0;48,9;55,9;asagi;zayif;zayif;asagi;0,38;-0,53;3;17,83;0,11;18161442;19,05;AL;NEGATIF;NOTR;NEGATIF;AZALIYOR;AL;SAT;NOTR;2;11.09.2026
TUKAS;izle;;32,7;3,4;19,1;10,2;10;1;zayif;20,7;51,0;51,6;asagi;zayif;zayif;asagi;0,93;-0,76;2;2,04;-0,49;119376190;2,11;AL;POZITIF;AL;NEGATIF;AZALIYOR;AL;SAT;UCUZ (AL);4;11.09.2026
CEMAS;izle;;32,7;4,4;20,3;8,0;0;0;zayif;23,3;49,3;60,9;asagi;zayif;zayif;asagi;0,53;-0,51;0;4,19;-2,56;35638963;4,52;AL;NEGATIF;AL;NEGATIF;AZALIYOR;AL;SAT;NOTR;3;11.09.2026
NUGYO;izle;;32,7;2,4;19,8;10,4;0;0;zayif;18,2;49,3;34,5;asagi;zayif;zayif;asagi;0,73;-0,45;0;9,12;-0,65;12247440;9,70;AL;NEGATIF;NOTR;POZITIF;AZALIYOR;AL;SAT;NOTR;3;11.09.2026
